ID,timestamp,temperature,humidity,timediff
5407,2014-12-09 09:16:00,22.9,36.47,10
5408,2014-12-09 09:26:00,22.9,36.15,10
5409,2014-12-09 09:36:00,22.9,36.47,10
5410,2014-12-09 09:47:00,23.22,36.15,11
5411,2014-12-09 09:57:00,22.9,36.62,10
5412,2014-12-09 10:07:00,22.9,36.62,10
5413,2014-12-09 10:17:00,22.9,36.94,10
5414,2014-12-09 10:28:00,22.9,36.94,11
5415,2014-12-09 10:38:00,22.9,37.1,10
5416,2014-12-09 10:48:00,22.58,36.62,10
5417,2014-12-09 10:58:00,22.9,36.62,10
5418,2014-12-09 11:09:00,22.9,36.94,11
5419,2014-12-09 11:19:00,22.9,36.47,10
5420,2014-12-09 11:29:00,22.9,36.62,10
5421,2014-12-09 11:40:00,22.58,36.47,11
5422,2014-12-09 11:50:00,22.58,36.47,10
5423,2014-12-09 12:00:00,22.58,35.84,10
5424,2014-12-09 12:10:00,22.58,35.99,10
5425,2014-12-09 12:21:00,22.58,,11
5426,2014-12-09 12:31:00,22.58,35.99,10
5427,2014-12-09 12:41:00,22.58,36.15,10
5428,2014-12-09 12:51:00,22.25,36.31,10
5429,2014-12-09 13:02:00,22.58,36.31,11
5430,2014-12-09 13:12:00,22.58,36.62,10
5433,2014-12-09 13:43:00,22.25,35.99,11
5434,2014-12-09 13:53:00,21.93,36.31,10
5435,2014-12-09 14:03:00,22.25,36.47,10
5436,2014-12-09 14:14:00,22.25,36.62,11
5437,2014-12-09 14:24:00,22.25,36.94,10
5438,2014-12-09 14:34:00,22.25,36.31,10
5439,2014-12-09 14:44:00,22.25,36.31,10
5440,2014-12-09 14:55:00,22.25,36.47,11
5441,2014-12-09 15:05:00,22.25,35.99,10
5442,2014-12-09 15:15:00,,36.31,10
5443,2014-12-09 15:25:00,21.93,36.47,10
5444,2014-12-09 15:36:00,22.25,36.31,11
5445,2014-12-09 15:46:00,22.25,36.15,10
5446,2014-12-09 15:56:00,22.25,36.31,10
5447,2014-12-09 16:06:00,21.93,36.47,10
5448,2014-12-09 16:17:00,22.25,36.62,11
5449,2014-12-09 16:27:00,22.25,36.31,10
5450,2014-12-09 16:37:00,22.25,36.47,10
5451,2014-12-09 16:48:00,22.25,36.62,11
5452,2014-12-09 16:58:00,22.25,37.1,10
5454,2014-12-09 17:18:00,21.93,36.47,10
5455,2014-12-09 17:29:00,22.25,36.78,11
5458,2014-12-09 17:59:00,21.93,,10
5459,2014-12-09 18:10:00,21.93,36.31,11
5460,2014-12-09 18:20:00,21.93,36.94,10
5463,2014-12-09 18:51:00,21.93,,11
5464,2014-12-09 19:01:00,21.93,36.15,10
5465,2014-12-09 19:11:00,21.61,35.99,10
5466,2014-12-09 19:22:00,21.93,36.31,11
5468,2014-12-09 19:42:00,21.93,35.99,10
5469,2014-12-09 19:52:00,21.93,36.31,10
5470,2014-12-09 20:03:00,22.25,36.31,11
5471,2014-12-09 20:13:00,21.93,36.62,10
5472,2014-12-09 20:23:00,21.93,36.94,10
5473,2014-12-09 20:33:00,21.93,36.62,10
5474,2014-12-09 20:44:00,22.25,37.1,11
5475,2014-12-09 20:54:00,,36.78,10
5476,2014-12-09 21:04:00,22.25,36.31,10
5477,2014-12-09 21:14:00,22.25,37.1,10
5478,2014-12-09 21:25:00,22.25,36.94,11
5479,2014-12-09 21:35:00,22.25,37.1,10
5480,2014-12-09 21:45:00,22.58,37.41,10
5481,2014-12-09 21:56:00,22.25,36.94,11
5482,2014-12-09 22:06:00,22.58,,10
5483,2014-12-09 22:16:00,,37.25,10
5484,2014-12-09 22:26:00,22.58,37.1,10
5485,2014-12-09 22:37:00,22.9,36.62,11
5486,2014-12-09 22:47:00,22.9,36.47,10
5487,2014-12-09 22:57:00,23.22,36.78,10
5488,2014-12-09 23:07:00,23.54,36.62,10
5489,2014-12-09 23:18:00,22.9,37.25,11
5490,2014-12-09 23:28:00,22.9,37.1,10
5491,2014-12-09 23:38:00,23.22,37.1,10
5492,2014-12-09 23:48:00,23.22,36.94,10
5493,2014-12-10 01:49:00,23.22,36.62,121
5494,2014-12-10 01:51:00,23.22,37.73,2
5495,2014-12-10 02:01:00,23.54,37.57,10
5496,2014-12-10 02:12:00,23.22,37.88,11
5497,2014-12-10 02:22:00,23.54,38.52,10
5498,2014-12-10 02:32:00,23.22,38.36,10
5499,2014-12-10 08:45:00,24.19,40.88,373
5500,2014-12-10 08:55:00,24.19,40.41,10
5501,2014-12-10 09:05:00,24.19,40.57,10
5502,2014-12-10 09:16:00,23.87,40.88,11
5503,2014-12-10 09:26:00,23.87,39.93,10
5504,2014-12-10 09:36:00,23.54,39.93,10
5505,2014-12-10 09:47:00,23.87,40.09,11
5506,2014-12-10 09:57:00,23.54,40.41,10
5507,2014-12-10 10:07:00,23.87,40.41,10
5508,2014-12-10 10:17:00,23.87,40.09,10
5509,2014-12-10 10:28:00,23.87,39.93,11
5510,2014-12-10 10:38:00,23.87,40.57,10
5511,2014-12-10 10:48:00,23.87,40.41,10
5512,2014-12-10 10:58:00,23.87,40.41,10
5513,2014-12-10 11:09:00,23.87,40.57,11
5515,2014-12-10 11:29:00,23.54,40.88,10
5516,2014-12-10 11:39:00,,40.88,10
5517,2014-12-10 11:50:00,23.54,40.41,11
5518,2014-12-10 12:00:00,22.58,,10
5520,2014-12-10 12:21:00,23.22,41.04,11
5521,2014-12-10 12:31:00,23.22,41.04,10
5522,2014-12-10 12:41:00,22.9,41.2,10
5523,2014-12-10 12:51:00,22.9,41.2,10
5524,2014-12-10 13:02:00,22.9,41.51,11
5526,2014-12-10 13:22:00,22.9,41.98,10
5527,2014-12-10 13:32:00,22.9,41.35,10
5528,2014-12-10 13:43:00,22.9,41.35,11
5529,2014-12-10 13:53:00,22.58,41.35,10
5530,2014-12-10 14:03:00,22.9,42.14,10
5531,2014-12-10 14:13:00,22.9,41.51,10
5532,2014-12-10 14:24:00,22.58,41.67,11
5533,2014-12-10 14:34:00,22.58,41.51,10
5534,2014-12-10 14:44:00,22.9,41.83,10
5535,2014-12-10 14:55:00,22.58,41.83,11
5536,2014-12-10 15:05:00,22.58,,10
5537,2014-12-10 15:15:00,22.58,41.83,10
5538,2014-12-10 15:25:00,22.58,41.98,10
5540,2014-12-10 15:46:00,22.58,41.98,10
5541,2014-12-10 15:56:00,22.58,41.98,10
5542,2014-12-10 16:06:00,22.25,41.67,10
5543,2014-12-10 16:17:00,22.58,41.83,11
5544,2014-12-10 16:27:00,,42.14,10
5545,2014-12-10 16:37:00,22.25,42.3,10
5546,2014-12-10 16:47:00,22.58,42.14,10
5548,2014-12-10 17:08:00,22.58,42.61,10
5549,2014-12-10 17:18:00,22.25,42.77,10
5550,2014-12-10 17:29:00,22.25,42.14,11
5552,2014-12-10 17:49:00,22.25,42.3,10
5553,2014-12-10 17:59:00,22.25,42.14,10
5554,2014-12-10 18:10:00,22.25,42.3,11
5555,2014-12-10 18:20:00,22.25,42.46,10
5556,2014-12-10 18:30:00,22.25,42.46,10
5557,2014-12-10 18:40:00,22.25,41.67,10
5558,2014-12-10 18:51:00,22.25,42.3,11
5559,2014-12-10 19:01:00,22.25,42.46,10
5560,2014-12-10 19:11:00,22.25,42.14,10
5561,2014-12-10 19:21:00,22.25,41.98,10
5562,2014-12-10 19:32:00,22.25,41.51,11
5563,2014-12-10 19:42:00,22.25,41.83,10
5564,2014-12-10 19:52:00,22.25,42.3,10
5565,2014-12-10 20:03:00,22.25,,11
5566,2014-12-10 20:13:00,22.25,42.61,10
5567,2014-12-10 20:23:00,21.93,42.61,10
5568,2014-12-10 20:33:00,22.58,42.14,10
5569,2014-12-10 20:44:00,22.25,42.14,11
5570,2014-12-10 20:54:00,22.25,41.98,10
5571,2014-12-10 21:04:00,22.25,42.77,10
5573,2014-12-10 21:25:00,22.25,42.46,11
5574,2014-12-10 21:35:00,21.93,42.46,10
5575,2014-12-10 21:45:00,22.25,42.46,10
5576,2014-12-10 21:55:00,22.25,42.46,10
5578,2014-12-10 22:16:00,22.25,41.98,10
5580,2014-12-15 01:52:00,21.29,41.2,10
5582,2014-12-16 03:32:00,31.29,9.51,1530
5583,2014-12-16 03:42:00,30.96,,10
5584,2014-12-16 04:44:00,30.32,8.72,62
5585,2014-12-16 04:54:00,30.0,7.93,10
5586,2014-12-16 05:15:00,29.35,7.465,21
5587,2014-12-16 05:25:00,28.7,7.778,10
5588,2014-12-16 05:35:00,28.38,6.98,10
5589,2014-12-16 05:46:00,21.93,33.47,11
5590,2014-12-16 05:56:00,21.61,33.94,10
5591,2014-12-16 06:06:00,21.93,34.57,10
5592,2014-12-16 06:16:00,20.96,36.62,10
5593,2014-12-16 06:27:00,20.32,38.67,11
5594,2014-12-16 06:37:00,20.32,38.36,10
5595,2014-12-16 06:47:00,20.64,33.15,10
5596,2014-12-16 06:57:00,,30.16,10
5597,2014-12-16 07:08:00,20.32,31.58,11
5598,2014-12-16 07:18:00,19.03,37.25,10
5599,2014-12-16 07:28:00,19.35,34.1,10
5600,2014-12-16 07:38:00,18.7,31.42,10
5601,2014-12-16 07:49:00,19.35,31.26,11
5602,2014-12-16 07:59:00,,33.47,10
5603,2014-12-16 08:09:00,17.41,35.2,10
5604,2014-12-16 08:30:00,17.41,29.69,21
5606,2014-12-16 08:50:00,17.74,28.9,10
5607,2014-12-16 09:01:00,17.74,30.16,11
5608,2014-12-16 09:11:00,17.74,29.53,10
5609,2014-12-16 09:21:00,17.41,24.64,10
5611,2014-12-16 09:42:00,17.09,26.22,11
5612,2014-12-16 09:52:00,17.09,27.16,10
5613,2014-12-16 10:13:00,16.45,27.64,21
5614,2014-12-16 10:23:00,16.12,28.42,10
5615,2014-12-16 10:33:00,15.8,29.21,10
5616,2014-12-16 10:43:00,15.48,29.84,10
5617,2014-12-16 10:54:00,,29.21,11
5618,2014-12-16 11:04:00,15.16,30.0,10
5619,2014-12-16 11:14:00,15.16,30.79,10
5620,2014-12-16 11:35:00,14.51,32.05,21
5622,2014-12-16 11:55:00,14.51,32.37,10
5623,2014-12-16 12:05:00,14.51,32.21,10
5624,2014-12-16 12:16:00,14.19,32.21,11
5626,2014-12-16 12:36:00,14.19,32.52,10
5627,2014-12-16 12:47:00,14.19,33.0,11
5628,2014-12-16 13:07:00,,34.26,20
5629,2014-12-16 13:17:00,13.22,36.78,10
5630,2014-12-16 13:28:00,13.87,34.89,11
5631,2014-12-16 13:38:00,13.54,35.05,10
5632,2014-12-16 13:48:00,12.9,38.36,10
5633,2014-12-16 14:09:00,12.9,38.83,21
5634,2014-12-16 14:19:00,12.9,39.46,10
5635,2014-12-16 14:29:00,13.22,38.36,10
5636,2014-12-16 14:39:00,12.9,39.15,10
5637,2014-12-16 14:50:00,12.9,38.67,11
5639,2014-12-16 15:10:00,12.58,40.09,10
5640,2014-12-16 16:02:00,12.25,41.35,52
5641,2014-12-16 16:12:00,12.25,40.88,10
5642,2014-12-16 16:22:00,12.25,41.67,10
5643,2014-12-16 16:32:00,12.25,41.51,10
5644,2014-12-16 16:43:00,11.61,43.72,11
5645,2014-12-16 16:53:00,11.93,43.56,10
5646,2014-12-16 17:03:00,11.93,41.98,10
5647,2014-12-16 17:44:00,11.61,42.77,41
5648,2014-12-16 17:55:00,11.93,41.83,11
5649,2014-12-16 18:05:00,11.29,44.19,10
5650,2014-12-16 18:15:00,11.61,42.46,10
5651,2014-12-16 18:46:00,11.61,42.14,31
5652,2014-12-16 19:17:00,11.29,43.56,31
5653,2014-12-16 19:47:00,11.61,43.25,30
5654,2014-12-16 19:58:00,11.93,42.46,11
5655,2014-12-16 20:08:00,11.93,42.77,10
5656,2014-12-16 20:18:00,,41.04,10
5657,2014-12-16 20:29:00,12.58,40.88,11
5658,2014-12-16 20:39:00,12.58,41.04,10
5659,2014-12-16 20:59:00,13.54,38.36,20
5660,2014-12-16 21:10:00,13.87,36.62,11
5661,2014-12-16 21:20:00,14.51,37.41,10
5662,2014-12-16 21:30:00,14.51,32.52,10
5664,2014-12-16 21:51:00,15.16,33.47,11
5665,2014-12-16 22:01:00,15.16,31.58,10
5666,2014-12-16 22:21:00,15.8,31.26,20
5668,2014-12-16 22:42:00,16.12,29.69,10
5669,2014-12-16 22:52:00,15.8,29.69,10
5670,2014-12-16 23:02:00,16.77,29.69,10
5671,2014-12-16 23:13:00,16.77,29.84,11
5673,2014-12-16 23:33:00,16.77,28.42,10
5675,2014-12-17 00:04:00,18.06,24.01,20
5676,2014-12-17 00:14:00,19.03,23.22,10
5677,2014-12-17 00:25:00,19.35,23.38,11
5678,2014-12-17 00:35:00,19.03,21.01,10
5680,2014-12-17 00:55:00,18.06,21.8,10
5681,2014-12-17 01:16:00,18.38,20.38,21
5682,2014-12-17 01:26:00,19.35,19.28,10
5683,2014-12-17 01:36:00,19.03,18.81,10
5684,2014-12-17 01:47:00,19.67,20.7,11
5685,2014-12-17 02:07:00,18.7,20.7,20
5686,2014-12-17 02:28:00,19.03,21.01,21
5687,2014-12-17 02:38:00,19.67,21.8,10
5688,2014-12-17 02:59:00,19.35,23.06,21
5689,2014-12-17 03:09:00,19.03,22.12,10
5690,2014-12-17 03:19:00,19.03,21.96,10
5691,2014-12-17 03:29:00,20.0,21.8,10
5692,2014-12-17 03:40:00,19.67,22.43,11
5693,2014-12-17 03:50:00,19.67,22.75,10
5694,2014-12-17 04:00:00,19.67,21.65,10
5695,2014-12-17 04:11:00,19.67,21.65,11
5696,2014-12-17 04:21:00,19.67,22.43,10
5697,2014-12-17 04:31:00,20.32,22.12,10
5698,2014-12-17 04:41:00,20.0,,10
5699,2014-12-17 04:52:00,20.32,22.43,11
5700,2014-12-17 05:12:00,19.35,22.59,20
5701,2014-12-17 05:33:00,,23.54,21
5702,2014-12-17 05:43:00,19.35,23.38,10
5703,2014-12-17 05:53:00,19.67,,10
5704,2014-12-17 06:03:00,19.67,21.8,10
5705,2014-12-17 06:14:00,19.35,22.28,11
5706,2014-12-17 06:24:00,19.03,22.43,10
5707,2014-12-17 06:34:00,19.03,23.54,10
5708,2014-12-17 06:44:00,19.67,25.59,10
5709,2014-12-17 06:55:00,19.03,25.59,11
5710,2014-12-17 07:05:00,18.7,28.27,10
5712,2014-12-17 07:26:00,18.7,27.79,11
5713,2014-12-17 07:36:00,18.7,30.32,10
5714,2014-12-17 07:46:00,18.7,30.47,10
5715,2014-12-17 07:56:00,18.7,31.26,10
5716,2014-12-17 08:07:00,18.7,31.11,11
5717,2014-12-17 08:17:00,18.38,31.58,10
5718,2014-12-17 08:27:00,18.7,29.06,10
5719,2014-12-17 08:37:00,18.06,28.27,10
5720,2014-12-17 08:48:00,18.38,28.74,11
5721,2014-12-17 08:58:00,17.74,28.58,10
5722,2014-12-17 09:08:00,17.41,29.37,10
5723,2014-12-17 09:19:00,17.09,30.16,11
5724,2014-12-17 09:29:00,16.77,,10
5725,2014-12-17 09:39:00,16.45,30.95,10
5726,2014-12-17 09:49:00,16.12,31.26,10
5727,2014-12-17 10:00:00,16.12,32.05,11
5728,2014-12-17 10:10:00,15.8,33.15,10
5730,2014-12-17 10:51:00,15.16,34.42,10
5731,2014-12-17 11:11:00,14.83,36.15,20
5732,2014-12-17 11:22:00,14.51,36.94,11
5733,2014-12-17 11:32:00,,36.62,10
5735,2014-12-17 12:03:00,14.19,36.94,11
5736,2014-12-17 12:34:00,14.19,34.42,31
5738,2014-12-17 13:35:00,12.9,37.41,51
5739,2014-12-17 14:06:00,11.93,43.09,31
5740,2014-12-17 15:08:00,11.29,43.88,62
5741,2014-12-17 15:28:00,11.29,43.88,20
5742,2014-12-17 16:19:00,12.25,41.67,51
5743,2014-12-17 16:30:00,12.25,43.09,11
5744,2014-12-17 17:11:00,,44.82,41
5745,2014-12-17 17:21:00,11.61,45.61,10
5746,2014-12-17 18:02:00,10.96,45.93,41
5748,2014-12-17 18:23:00,10.96,47.03,11
5750,2014-12-17 19:24:00,10.96,46.87,10
5751,2014-12-17 19:35:00,11.29,46.24,11
5752,2014-12-17 19:45:00,10.96,46.87,10
5753,2014-12-17 19:55:00,11.61,45.93,10
5754,2014-12-17 20:16:00,12.25,44.51,21
5755,2014-12-17 20:46:00,13.87,41.67,30
5756,2014-12-17 20:57:00,14.83,39.46,11
5757,2014-12-17 21:07:00,15.8,35.36,10
5758,2014-12-17 21:17:00,16.45,33.63,10
5759,2014-12-17 21:27:00,16.77,33.0,10
5760,2014-12-17 21:38:00,17.74,33.15,11
5761,2014-12-17 21:48:00,18.06,29.69,10
5762,2014-12-17 22:08:00,19.03,27.32,20
5763,2014-12-17 22:19:00,19.67,,11
5764,2014-12-17 22:29:00,20.32,25.74,10
5765,2014-12-17 22:39:00,20.64,24.33,10
5766,2014-12-17 22:50:00,21.29,21.65,11
5767,2014-12-17 23:00:00,21.93,22.12,10
5769,2014-12-17 23:20:00,22.58,20.38,10
5770,2014-12-17 23:31:00,23.22,20.7,11
5771,2014-12-17 23:41:00,23.22,19.75,10
5772,2014-12-17 23:51:00,23.22,20.07,10
5773,2014-12-18 00:01:00,24.19,21.65,10
5774,2014-12-18 00:12:00,22.9,23.22,11
5775,2014-12-18 00:22:00,22.25,23.38,10
5776,2014-12-18 00:32:00,23.22,22.75,10
5777,2014-12-18 00:43:00,22.9,21.49,11
5778,2014-12-18 00:53:00,22.58,21.8,10
5779,2014-12-18 01:24:00,22.25,23.54,31
5780,2014-12-18 01:34:00,22.25,20.7,10
5781,2014-12-18 01:44:00,21.93,21.8,10
5782,2014-12-18 01:54:00,22.25,20.23,10
5784,2014-12-18 02:15:00,22.58,20.54,10
5785,2014-12-18 02:35:00,23.54,19.6,20
5786,2014-12-18 02:46:00,24.51,20.23,11
5787,2014-12-18 02:56:00,24.19,18.81,10
5788,2014-12-18 03:06:00,25.16,17.86,10
5789,2014-12-18 03:27:00,23.54,18.81,21
5790,2014-12-18 03:37:00,23.87,17.7,10
5791,2014-12-18 03:47:00,,18.18,10
5792,2014-12-18 03:58:00,21.61,25.11,11
5793,2014-12-18 04:08:00,20.96,27.79,10
5794,2014-12-18 04:18:00,20.64,28.42,10
5795,2014-12-18 04:28:00,17.41,38.36,10
5796,2014-12-18 04:39:00,15.8,46.56,11
5797,2014-12-18 04:49:00,16.12,45.61,10
5798,2014-12-18 04:59:00,16.12,44.98,10
5799,2014-12-18 05:09:00,15.8,42.93,10
5800,2014-12-18 05:20:00,,46.71,11
5801,2014-12-18 05:30:00,14.19,49.55,10
5802,2014-12-18 05:40:00,13.87,49.87,10
5803,2014-12-18 05:50:00,14.19,51.92,10
5804,2014-12-18 06:01:00,14.19,50.66,11
5805,2014-12-18 06:11:00,14.19,49.87,10
5806,2014-12-18 06:21:00,14.19,48.76,10
5807,2014-12-18 06:32:00,14.83,46.71,11
5808,2014-12-18 06:42:00,15.16,42.61,10
5809,2014-12-18 06:52:00,15.48,42.46,10
5810,2014-12-18 07:02:00,,44.03,10
5811,2014-12-18 07:13:00,16.12,44.03,11
5812,2014-12-18 07:23:00,16.12,45.14,10
5813,2014-12-18 07:33:00,15.8,45.14,10
5815,2014-12-18 07:54:00,15.8,45.93,11
5816,2014-12-18 08:04:00,15.16,48.29,10
5817,2014-12-18 08:14:00,15.16,50.02,10
5818,2014-12-18 08:24:00,15.48,46.71,10
5819,2014-12-18 08:35:00,15.16,47.5,11
5820,2014-12-18 08:45:00,15.48,44.82,10
5821,2014-12-18 08:55:00,15.48,43.56,10
5823,2014-12-18 09:16:00,15.16,46.4,10
5824,2014-12-18 09:26:00,14.83,46.87,10
5825,2014-12-18 09:36:00,14.83,47.03,10
5826,2014-12-18 09:57:00,14.83,49.87,21
5827,2014-12-18 10:07:00,15.16,49.24,10
5828,2014-12-18 10:28:00,15.16,48.29,21
5829,2014-12-18 10:38:00,14.83,48.92,10
5830,2014-12-18 10:48:00,14.83,49.24,10
5831,2014-12-18 10:58:00,15.48,44.51,10
5832,2014-12-18 11:09:00,15.48,,11
5833,2014-12-18 11:19:00,15.48,43.4,10
5834,2014-12-18 11:29:00,15.48,42.77,10
5835,2014-12-18 11:40:00,15.48,40.09,11
5837,2014-12-18 12:00:00,14.83,36.78,10
5838,2014-12-18 12:10:00,14.83,36.47,10
5839,2014-12-18 12:21:00,14.51,35.36,11
5840,2014-12-18 12:31:00,14.51,35.05,10
5841,2014-12-18 12:41:00,14.51,35.36,10
5842,2014-12-18 12:51:00,14.19,35.99,10
5843,2014-12-18 13:02:00,14.19,36.78,11
5844,2014-12-18 13:12:00,,37.41,10
5845,2014-12-18 13:22:00,13.87,38.04,10
5846,2014-12-18 13:33:00,13.87,38.2,11
5847,2014-12-18 13:53:00,13.54,40.09,20
5848,2014-12-18 14:03:00,13.54,40.57,10
5849,2014-12-18 14:24:00,13.22,41.04,21
5850,2014-12-18 14:34:00,12.25,43.88,10
5852,2014-12-18 14:55:00,12.9,41.98,11
5853,2014-12-18 15:05:00,12.58,43.56,10
5854,2014-12-18 15:15:00,12.25,44.98,10
5855,2014-12-18 15:26:00,11.93,46.4,11
5856,2014-12-18 15:36:00,12.58,44.35,10
5857,2014-12-18 15:46:00,12.25,45.14,10
5858,2014-12-18 15:56:00,11.61,46.87,10
5859,2014-12-18 16:06:00,11.93,46.71,10
5860,2014-12-18 16:17:00,11.29,,11
5861,2014-12-18 16:27:00,11.29,47.34,10
5862,2014-12-18 16:37:00,10.96,48.45,10
5863,2014-12-18 16:48:00,11.93,46.24,11
5864,2014-12-18 16:58:00,11.61,45.61,10
5865,2014-12-18 17:08:00,11.29,47.82,10
5866,2014-12-18 17:18:00,11.29,47.66,10
5869,2014-12-18 17:49:00,10.64,50.34,10
5870,2014-12-18 17:59:00,10.32,50.97,10
5871,2014-12-18 18:10:00,10.96,48.76,11
5873,2014-12-18 18:30:00,10.96,48.45,10
5874,2014-12-20 03:01:00,20.96,31.74,1951
5875,2014-12-20 03:11:00,20.64,32.21,10
5876,2014-12-20 03:21:00,20.64,,10
5877,2014-12-20 03:32:00,20.96,31.42,11
5878,2014-12-20 03:42:00,21.29,,10
5880,2014-12-20 04:03:00,20.96,30.63,11
5882,2014-12-20 04:23:00,21.29,30.32,10
5883,2014-12-20 04:44:00,21.29,29.53,21
5885,2014-12-20 05:04:00,20.96,32.52,10
5886,2014-12-20 05:14:00,20.32,32.37,10
5887,2014-12-20 05:25:00,20.32,33.94,11
5888,2014-12-20 05:35:00,19.67,34.26,10
5889,2014-12-20 05:45:00,20.0,35.68,10
5890,2014-12-20 05:55:00,20.0,36.31,10
5891,2014-12-20 06:06:00,20.0,36.15,11
5892,2014-12-20 06:16:00,20.0,38.36,10
5893,2014-12-20 06:26:00,19.03,39.62,10
5894,2014-12-20 06:36:00,19.03,41.35,10
5895,2014-12-20 06:47:00,,42.14,11
5896,2014-12-20 06:57:00,18.7,43.4,10
5897,2014-12-20 07:07:00,18.7,44.03,10
5898,2014-12-20 07:18:00,18.7,43.09,11
5899,2014-12-20 07:28:00,19.03,43.56,10
5900,2014-12-20 07:59:00,18.38,45.77,31
5901,2014-12-20 08:09:00,18.38,45.3,10
5902,2014-12-20 08:19:00,18.06,,10
5904,2014-12-20 08:40:00,17.74,46.87,11
5905,2014-12-20 08:50:00,17.74,47.19,10
5907,2014-12-20 09:11:00,17.41,47.34,11
5908,2014-12-20 09:21:00,17.41,47.82,10
5909,2014-12-20 09:31:00,17.41,48.13,10
5910,2014-12-20 09:41:00,17.41,48.76,10
5911,2014-12-20 09:52:00,17.09,48.29,11
5912,2014-12-20 10:02:00,17.41,46.08,10
5913,2014-12-20 10:12:00,17.09,46.56,10
5914,2014-12-20 10:22:00,17.09,45.77,10
5915,2014-12-20 10:33:00,17.09,,11
5916,2014-12-20 10:43:00,16.77,46.08,10
5917,2014-12-20 10:53:00,16.45,46.24,10
5918,2014-12-20 11:03:00,16.45,46.24,10
5919,2014-12-20 11:14:00,16.45,46.08,11
5921,2014-12-20 11:34:00,16.45,47.19,10
5922,2014-12-20 11:45:00,16.12,47.34,11
5923,2014-12-20 11:55:00,15.8,48.61,10
5924,2014-12-20 12:05:00,,49.24,10
5925,2014-12-20 12:15:00,15.16,49.87,10
5926,2014-12-20 12:26:00,15.16,50.5,11
5927,2014-12-20 12:36:00,,51.29,10
5929,2014-12-20 13:37:00,13.87,55.54,51
5930,2014-12-20 13:48:00,13.87,55.86,11
5931,2014-12-20 14:08:00,13.54,57.12,20
5932,2014-12-20 14:29:00,13.22,57.75,21
5933,2014-12-20 14:39:00,12.9,58.54,10
5934,2014-12-20 15:20:00,12.58,58.85,41
5935,2014-12-20 15:41:00,12.58,59.64,21
5936,2014-12-20 15:51:00,12.58,59.48,10
5937,2014-12-20 16:01:00,12.9,59.48,10
5938,2014-12-20 16:11:00,12.58,60.43,10
5939,2014-12-20 16:22:00,12.58,60.12,11
5940,2014-12-20 16:32:00,12.58,60.59,10
5941,2014-12-20 16:42:00,12.58,59.96,10
5942,2014-12-20 16:53:00,12.25,60.75,11
5944,2014-12-20 17:13:00,12.58,60.43,10
5947,2014-12-20 17:44:00,12.25,60.27,10
5948,2014-12-20 17:54:00,12.25,60.43,10
5949,2014-12-20 18:04:00,12.25,60.43,10
5950,2014-12-20 18:15:00,12.25,60.75,11
