ID,timestamp,temperature,humidity
2767,2014-12-10 08:45:00,23.87,41.98
2768,2014-12-10 08:56:00,23.87,41.67
2769,2014-12-10 09:06:00,23.87,41.83
2770,2014-12-10 09:16:00,23.87,41.67
2771,2014-12-10 09:26:00,23.87,41.51
2772,2014-12-10 09:37:00,23.87,41.35
2773,2014-12-10 09:47:00,23.87,41.67
2774,2014-12-10 09:57:00,23.87,41.35
2775,2014-12-10 10:07:00,23.87,41.35
2776,2014-12-10 10:18:00,23.87,41.35
2777,2014-12-10 10:28:00,23.54,41.2
2778,2014-12-10 10:38:00,23.87,41.2
2779,2014-12-10 10:48:00,23.87,41.51
2780,2014-12-10 10:59:00,,41.04
2781,2014-12-10 11:09:00,23.87,41.2
2782,2014-12-10 11:19:00,23.87,41.35
2783,2014-12-10 11:30:00,23.54,41.51
2784,2014-12-10 11:40:00,23.54,41.67
2785,2014-12-10 11:50:00,23.22,41.83
2786,2014-12-10 12:00:00,23.54,41.67
2787,2014-12-10 12:11:00,23.22,41.98
2788,2014-12-10 12:21:00,23.22,41.67
2789,2014-12-10 12:31:00,23.22,41.98
2790,2014-12-10 12:41:00,23.22,42.14
2791,2014-12-10 12:52:00,22.9,41.83
2792,2014-12-10 13:02:00,23.22,42.14
2793,2014-12-10 13:12:00,22.9,42.14
2794,2014-12-10 13:22:00,22.9,
2795,2014-12-10 13:33:00,22.9,41.98
2796,2014-12-10 13:43:00,22.9,41.98
2797,2014-12-10 13:53:00,22.9,41.98
2798,2014-12-10 14:04:00,22.9,42.3
2799,2014-12-10 14:14:00,22.9,42.14
2800,2014-12-10 14:24:00,22.9,42.3
2801,2014-12-10 14:34:00,22.9,41.98
2802,2014-12-10 14:45:00,22.9,41.98
2803,2014-12-10 14:55:00,22.9,42.61
2804,2014-12-10 15:05:00,22.9,42.46
2805,2014-12-10 15:15:00,22.9,42.14
2806,2014-12-10 15:26:00,22.9,42.14
2807,2014-12-10 15:36:00,22.58,42.46
2808,2014-12-10 15:46:00,22.58,
2809,2014-12-10 15:56:00,22.58,42.3
2810,2014-12-10 16:07:00,22.9,42.3
2811,2014-12-10 16:17:00,22.58,42.3
2812,2014-12-10 16:27:00,22.58,42.46
2813,2014-12-10 16:38:00,22.58,42.93
2814,2014-12-10 16:48:00,22.58,42.3
2815,2014-12-10 16:58:00,22.58,42.3
2816,2014-12-10 17:08:00,22.58,42.3
2817,2014-12-10 17:19:00,22.58,42.61
2818,2014-12-10 17:29:00,22.58,42.46
2819,2014-12-10 17:39:00,22.58,42.46
2820,2014-12-10 17:49:00,22.58,42.46
2821,2014-12-10 18:00:00,22.58,42.61
2822,2014-12-10 18:10:00,22.25,42.61
2823,2014-12-10 18:20:00,22.25,42.46
2824,2014-12-10 18:30:00,22.25,42.77
2825,2014-12-10 18:41:00,22.25,42.77
2826,2014-12-10 18:51:00,22.25,42.93
2827,2014-12-10 19:01:00,22.58,42.61
2828,2014-12-10 19:12:00,22.25,42.93
2829,2014-12-10 19:22:00,,42.61
2830,2014-12-10 19:32:00,22.25,42.61
2831,2014-12-10 19:42:00,22.25,42.93
2832,2014-12-10 19:53:00,22.25,42.61
2833,2014-12-10 20:03:00,22.25,42.46
2834,2014-12-10 20:13:00,22.25,42.61
2835,2014-12-10 20:23:00,22.25,42.93
2836,2014-12-10 20:34:00,22.25,42.77
2837,2014-12-10 20:44:00,22.25,42.61
2838,2014-12-10 20:54:00,22.58,42.77
2839,2014-12-10 21:04:00,22.25,42.61
2840,2014-12-10 21:15:00,22.58,42.3
2841,2014-12-10 21:25:00,22.58,42.46
2842,2014-12-10 21:35:00,22.9,42.3
2843,2014-12-10 21:46:00,22.9,41.83
2844,2014-12-10 21:56:00,22.9,41.98
2845,2014-12-10 22:06:00,22.9,41.67
2846,2014-12-10 22:16:00,23.22,41.51
