ID,timestamp,temperature,humidity,timediff
4242,2014-12-16 08:34:00,17.09,33.79,10
4244,2014-12-16 08:54:00,17.09,34.26,10
4246,2014-12-16 09:15:00,17.09,31.74,10
4247,2014-12-16 09:25:00,16.77,28.27,10
4248,2014-12-16 09:35:00,16.77,29.37,10
4249,2014-12-16 09:46:00,16.77,32.05,11
4250,2014-12-16 09:56:00,16.45,33.47,10
4251,2014-12-16 10:06:00,11.93,51.44,10
4252,2014-12-16 10:17:00,12.25,,11
4253,2014-12-16 10:27:00,13.54,47.19,10
4254,2014-12-16 10:37:00,13.54,44.19,10
4255,2014-12-16 10:47:00,14.19,40.88,10
4256,2014-12-16 10:58:00,,38.2,11
4257,2014-12-16 11:08:00,14.19,37.25,10
4258,2014-12-16 11:18:00,14.19,38.04,10
4260,2014-12-16 11:39:00,13.87,,11
4261,2014-12-16 11:49:00,13.87,,10
4262,2014-12-16 11:59:00,13.87,38.67,10
4263,2014-12-16 12:09:00,13.54,38.52,10
4264,2014-12-16 12:20:00,13.54,39.46,11
4265,2014-12-16 12:30:00,13.22,40.72,10
4266,2014-12-16 12:40:00,13.22,40.72,10
4267,2014-12-16 12:51:00,,40.57,11
4268,2014-12-16 13:01:00,13.22,41.98,10
4269,2014-12-16 13:11:00,13.22,41.67,10
4271,2014-12-16 13:32:00,12.9,41.51,11
4272,2014-12-16 13:42:00,12.9,43.09,10
4273,2014-12-16 13:52:00,12.58,44.35,10
4274,2014-12-16 14:02:00,12.25,45.61,10
4275,2014-12-16 14:13:00,12.58,44.66,11
4276,2014-12-16 14:23:00,12.58,45.77,10
4277,2014-12-16 14:33:00,12.58,45.3,10
4278,2014-12-16 14:43:00,12.25,46.56,10
4279,2014-12-16 14:54:00,12.25,45.93,11
4280,2014-12-16 15:04:00,11.93,46.4,10
4281,2014-12-16 15:14:00,11.61,47.19,10
4282,2014-12-16 15:25:00,11.61,47.03,11
4283,2014-12-16 15:35:00,11.61,47.5,10
4284,2014-12-16 15:45:00,11.61,47.03,10
4285,2014-12-16 15:55:00,11.29,48.13,10
4286,2014-12-16 16:06:00,11.29,48.45,11
4287,2014-12-16 16:16:00,11.29,48.61,10
4288,2014-12-16 16:26:00,11.61,47.98,10
4289,2014-12-16 16:36:00,11.61,48.61,10
4291,2014-12-16 16:57:00,10.96,49.87,10
4294,2014-12-16 17:28:00,10.96,49.71,11
4295,2014-12-16 17:38:00,10.96,49.87,10
4296,2014-12-16 17:48:00,10.96,50.02,10
4297,2014-12-16 17:59:00,10.96,50.18,11
4298,2014-12-16 18:09:00,10.64,49.71,10
4299,2014-12-16 18:19:00,10.64,49.87,10
4300,2014-12-16 18:29:00,10.64,50.18,10
4301,2014-12-16 18:40:00,10.64,50.66,11
4302,2014-12-16 18:50:00,10.96,49.24,10
4303,2014-12-16 19:00:00,10.64,50.34,10
4304,2014-12-16 19:10:00,10.64,50.18,10
4305,2014-12-16 19:21:00,10.64,50.5,11
4306,2014-12-16 19:31:00,10.96,49.87,10
4307,2014-12-16 19:41:00,10.96,49.39,10
4308,2014-12-16 19:51:00,11.29,49.55,10
4309,2014-12-16 20:02:00,11.61,48.76,11
4310,2014-12-16 20:12:00,11.93,48.13,10
4311,2014-12-16 20:22:00,12.25,46.4,10
4312,2014-12-16 20:33:00,12.9,45.77,11
4313,2014-12-16 20:43:00,13.22,,10
4314,2014-12-16 20:53:00,15.48,41.98,10
4315,2014-12-16 21:03:00,19.67,35.2,10
4316,2014-12-16 21:14:00,14.83,38.83,11
4317,2014-12-16 21:24:00,14.83,40.72,10
4318,2014-12-16 21:34:00,16.45,37.1,10
4319,2014-12-16 21:44:00,,34.1,10
4320,2014-12-16 21:55:00,16.77,36.15,11
4321,2014-12-16 22:05:00,16.45,35.84,10
4322,2014-12-16 22:15:00,15.8,35.2,10
4323,2014-12-16 22:25:00,15.8,35.68,10
4324,2014-12-16 22:36:00,16.77,,11
4325,2014-12-16 22:46:00,19.03,29.21,10
4326,2014-12-16 22:56:00,16.77,32.05,10
4327,2014-12-16 23:07:00,20.0,31.58,11
4328,2014-12-16 23:17:00,,27.95,10
4329,2014-12-16 23:27:00,22.58,27.48,10
4331,2014-12-16 23:48:00,22.58,26.85,11
4332,2014-12-16 23:58:00,19.35,27.16,10
4333,2014-12-17 00:08:00,20.0,25.43,10
4334,2014-12-17 00:18:00,21.61,25.43,10
4335,2014-12-17 00:29:00,20.64,26.85,11
4336,2014-12-17 00:39:00,20.96,23.38,10
4337,2014-12-17 00:49:00,21.61,23.22,10
4338,2014-12-17 00:59:00,20.96,23.38,10
4339,2014-12-17 01:10:00,20.64,24.01,11
4340,2014-12-17 01:20:00,20.32,23.85,10
4341,2014-12-17 01:30:00,19.03,,10
4342,2014-12-17 01:41:00,20.0,24.48,11
4343,2014-12-17 01:51:00,20.96,24.8,10
4344,2014-12-17 02:01:00,20.0,24.01,10
4346,2014-12-17 02:22:00,20.64,26.38,11
4347,2014-12-17 02:32:00,20.32,25.59,10
4348,2014-12-17 02:42:00,20.64,26.85,10
4349,2014-12-17 02:52:00,20.96,26.22,10
4350,2014-12-17 03:03:00,20.32,25.9,11
4351,2014-12-17 03:13:00,21.29,25.9,10
4352,2014-12-17 03:23:00,21.61,24.48,10
4353,2014-12-17 03:33:00,20.96,24.96,10
4354,2014-12-17 03:44:00,21.61,23.54,11
4355,2014-12-17 03:54:00,21.29,25.11,10
4356,2014-12-17 04:04:00,20.96,25.43,10
4358,2014-12-17 04:25:00,21.61,23.85,10
4359,2014-12-17 04:35:00,23.22,23.85,10
4360,2014-12-17 04:45:00,22.58,23.38,10
4361,2014-12-17 04:56:00,22.58,23.06,11
4362,2014-12-17 05:06:00,22.58,23.22,10
4363,2014-12-17 05:16:00,22.25,24.96,10
4364,2014-12-17 05:26:00,21.61,24.96,10
4365,2014-12-17 05:37:00,22.25,24.17,11
4366,2014-12-17 05:47:00,21.93,24.17,10
4367,2014-12-17 05:57:00,,23.7,10
4368,2014-12-17 06:07:00,22.58,,10
4369,2014-12-17 06:18:00,22.58,23.22,11
4370,2014-12-17 06:28:00,22.58,23.85,10
4371,2014-12-17 06:38:00,20.32,27.79,10
4372,2014-12-17 06:49:00,19.67,29.69,11
4373,2014-12-17 06:59:00,19.35,31.11,10
4374,2014-12-17 07:09:00,19.03,33.0,10
4376,2014-12-17 07:30:00,18.7,34.42,11
4378,2014-12-17 07:50:00,18.38,35.52,10
4379,2014-12-17 08:00:00,18.38,37.1,10
4380,2014-12-17 08:11:00,18.06,35.05,11
4381,2014-12-17 08:21:00,18.06,34.1,10
4382,2014-12-17 08:31:00,18.06,33.63,10
4383,2014-12-17 08:41:00,18.06,33.79,10
4384,2014-12-17 08:52:00,17.74,34.1,11
4387,2014-12-17 09:23:00,,35.52,11
4388,2014-12-17 09:33:00,16.45,36.15,10
4389,2014-12-17 09:43:00,16.12,36.94,10
4390,2014-12-17 09:53:00,15.8,38.04,10
4391,2014-12-17 10:04:00,15.48,38.52,11
4392,2014-12-17 10:14:00,15.16,39.15,10
4393,2014-12-17 10:24:00,15.16,39.3,10
4394,2014-12-17 10:34:00,14.83,40.09,10
4395,2014-12-17 10:45:00,14.83,40.25,11
4396,2014-12-17 10:55:00,14.51,41.51,10
4397,2014-12-17 11:05:00,14.51,41.98,10
4398,2014-12-17 11:15:00,14.19,42.77,10
4399,2014-12-17 11:26:00,14.19,42.77,11
4400,2014-12-17 11:36:00,14.19,42.46,10
4401,2014-12-17 11:46:00,14.19,43.25,10
4403,2014-12-17 12:07:00,14.19,42.3,10
4404,2014-12-17 12:17:00,13.87,41.83,10
4405,2014-12-17 12:27:00,13.87,41.04,10
4406,2014-12-17 12:38:00,13.87,40.57,11
4407,2014-12-17 12:48:00,,40.72,10
4408,2014-12-17 12:58:00,13.54,40.57,10
4409,2014-12-17 13:08:00,13.22,41.67,10
4410,2014-12-17 13:19:00,12.9,41.83,11
4411,2014-12-17 13:29:00,12.58,42.46,10
4412,2014-12-17 13:39:00,12.25,42.93,10
4413,2014-12-17 13:49:00,11.93,44.19,10
4414,2014-12-17 14:00:00,11.61,44.82,11
4415,2014-12-17 14:10:00,11.29,46.4,10
4416,2014-12-17 14:20:00,11.29,,10
4417,2014-12-17 14:31:00,11.29,47.03,11
4418,2014-12-17 14:41:00,11.61,47.82,10
4419,2014-12-17 14:51:00,,47.34,10
4420,2014-12-17 15:01:00,11.61,47.82,10
4421,2014-12-17 15:12:00,10.96,49.24,11
4422,2014-12-17 15:22:00,11.93,47.82,10
4423,2014-12-17 15:32:00,11.93,47.03,10
4424,2014-12-17 15:42:00,12.25,45.93,10
4425,2014-12-17 15:53:00,12.58,45.14,11
4426,2014-12-17 16:03:00,12.58,44.98,10
4427,2014-12-17 16:13:00,11.93,45.77,10
4428,2014-12-17 16:23:00,11.61,47.03,10
4429,2014-12-17 16:34:00,11.61,48.45,11
4430,2014-12-17 16:44:00,11.61,49.08,10
4431,2014-12-17 16:54:00,11.61,,10
4432,2014-12-17 17:05:00,11.29,50.81,11
4433,2014-12-17 17:15:00,11.29,50.81,10
4434,2014-12-17 17:25:00,10.96,52.07,10
4435,2014-12-17 17:35:00,11.29,51.29,10
4436,2014-12-17 17:46:00,11.29,50.66,11
4437,2014-12-17 17:56:00,11.29,50.97,10
4438,2014-12-17 18:06:00,11.29,49.55,10
4439,2014-12-17 18:16:00,10.96,50.66,10
4440,2014-12-17 18:27:00,10.64,52.07,11
4441,2014-12-17 18:37:00,10.64,52.86,10
4442,2014-12-17 18:47:00,10.64,52.86,10
4443,2014-12-17 18:57:00,10.64,52.55,10
4444,2014-12-17 19:08:00,10.64,52.39,11
4445,2014-12-17 19:18:00,10.64,52.23,10
4446,2014-12-17 19:28:00,10.64,52.39,10
4447,2014-12-17 19:39:00,10.64,52.86,11
4448,2014-12-17 19:49:00,10.96,51.29,10
4449,2014-12-17 19:59:00,11.93,49.08,10
4450,2014-12-17 20:09:00,12.25,47.82,10
4451,2014-12-17 20:20:00,12.58,47.82,11
4452,2014-12-17 20:30:00,13.54,47.66,10
4453,2014-12-17 20:40:00,14.19,45.61,10
4454,2014-12-17 20:50:00,16.12,42.77,10
4455,2014-12-17 21:01:00,20.96,38.04,11
4457,2014-12-17 21:21:00,16.77,37.25,10
4458,2014-12-17 21:31:00,17.74,36.47,10
4460,2014-12-17 21:52:00,19.35,32.68,10
4461,2014-12-17 22:02:00,19.67,32.21,10
4462,2014-12-17 22:13:00,19.35,31.58,11
4463,2014-12-17 22:23:00,19.67,31.89,10
4465,2014-12-17 22:43:00,24.51,26.53,10
4466,2014-12-17 22:54:00,22.25,26.06,11
4467,2014-12-17 23:04:00,23.54,24.8,10
4468,2014-12-17 23:14:00,27.41,21.17,10
4469,2014-12-17 23:24:00,28.38,21.8,10
4470,2014-12-17 23:35:00,26.77,21.65,11
4471,2014-12-17 23:45:00,25.16,22.28,10
4472,2014-12-17 23:55:00,27.09,23.38,10
4473,2014-12-18 00:16:00,23.54,26.69,21
4474,2014-12-18 00:26:00,22.58,26.85,10
4475,2014-12-18 00:36:00,25.16,24.64,10
4476,2014-12-18 00:47:00,23.54,25.59,11
4477,2014-12-18 00:57:00,22.9,25.9,10
4478,2014-12-18 01:07:00,24.51,24.8,10
4479,2014-12-18 01:17:00,22.25,25.11,10
4480,2014-12-18 01:28:00,22.25,25.43,11
4481,2014-12-18 01:38:00,21.61,25.43,10
4482,2014-12-18 01:48:00,22.9,24.01,10
4483,2014-12-18 01:58:00,22.9,24.01,10
4484,2014-12-18 02:09:00,23.54,23.54,11
4486,2014-12-18 02:29:00,23.87,22.75,10
4487,2014-12-18 02:39:00,,23.22,10
4489,2014-12-18 03:00:00,25.48,20.86,10
4490,2014-12-18 03:10:00,24.19,20.7,10
4491,2014-12-18 03:21:00,23.22,23.06,11
4492,2014-12-18 03:31:00,24.51,21.33,10
4493,2014-12-18 03:41:00,23.22,,10
4494,2014-12-18 03:51:00,22.9,21.65,10
4495,2014-12-18 04:02:00,20.96,29.21,11
4496,2014-12-18 04:12:00,20.64,30.79,10
4497,2014-12-18 04:22:00,20.0,34.42,10
4498,2014-12-18 04:32:00,15.48,52.39,10
4499,2014-12-18 04:43:00,15.48,53.65,11
4500,2014-12-18 04:53:00,16.12,51.6,10
4501,2014-12-18 05:03:00,15.8,51.13,10
4502,2014-12-18 05:13:00,15.48,50.34,10
4503,2014-12-18 05:24:00,14.51,54.91,11
4505,2014-12-18 05:44:00,,58.38,10
4506,2014-12-18 05:55:00,13.54,60.43,11
4507,2014-12-18 06:05:00,13.87,57.91,10
4508,2014-12-18 06:15:00,13.54,59.48,10
4509,2014-12-18 06:25:00,13.87,57.44,10
4510,2014-12-18 06:36:00,14.83,53.34,11
4511,2014-12-18 06:46:00,15.48,50.97,10
4512,2014-12-18 06:56:00,15.48,51.29,10
4513,2014-12-18 07:06:00,16.12,48.76,10
4514,2014-12-18 07:17:00,15.48,50.81,11
4515,2014-12-18 07:27:00,15.8,51.13,10
4517,2014-12-18 07:47:00,15.48,51.29,10
4518,2014-12-18 07:58:00,14.83,54.44,11
4519,2014-12-18 08:08:00,14.51,57.28,10
4520,2014-12-18 08:18:00,14.83,55.54,10
4521,2014-12-18 08:29:00,14.51,54.12,11
4522,2014-12-18 08:39:00,14.83,54.6,10
4523,2014-12-18 08:49:00,15.16,51.6,10
4524,2014-12-18 08:59:00,14.83,52.23,10
4525,2014-12-18 09:10:00,14.51,53.97,11
4526,2014-12-18 09:20:00,14.51,53.34,10
4527,2014-12-18 09:30:00,14.51,53.65,10
4528,2014-12-18 09:40:00,,53.97,10
4529,2014-12-18 09:51:00,14.51,54.6,11
4530,2014-12-18 10:01:00,14.19,56.65,10
4531,2014-12-18 10:11:00,14.51,56.8,10
4532,2014-12-18 10:21:00,14.83,55.07,10
4533,2014-12-18 10:32:00,14.51,54.44,11
4534,2014-12-18 10:42:00,14.51,53.49,10
4535,2014-12-18 10:52:00,14.83,52.55,10
4536,2014-12-18 11:03:00,15.16,51.44,11
4537,2014-12-18 11:13:00,15.16,50.66,10
4538,2014-12-18 11:23:00,14.83,,10
4539,2014-12-18 11:33:00,14.83,50.97,10
4540,2014-12-18 11:44:00,14.51,43.72,11
4542,2014-12-18 12:04:00,13.87,44.66,10
4543,2014-12-18 12:14:00,13.87,43.4,10
4544,2014-12-18 12:25:00,13.87,42.46,11
4545,2014-12-18 12:35:00,13.54,43.4,10
4546,2014-12-18 12:45:00,13.22,,10
4548,2014-12-18 13:06:00,,45.14,11
4549,2014-12-18 13:16:00,12.9,45.61,10
4550,2014-12-18 13:26:00,12.58,46.24,10
4551,2014-12-18 13:37:00,12.58,47.03,11
4553,2014-12-18 13:57:00,12.25,47.98,10
4554,2014-12-18 14:07:00,12.58,47.82,10
4555,2014-12-18 14:18:00,12.58,48.29,11
4556,2014-12-18 14:28:00,12.25,48.29,10
4557,2014-12-18 14:38:00,12.58,48.76,10
4558,2014-12-18 14:48:00,12.25,49.71,10
4559,2014-12-18 14:59:00,12.25,49.55,11
4560,2014-12-18 15:09:00,12.25,50.18,10
4561,2014-12-18 15:19:00,12.25,50.02,10
4562,2014-12-18 15:29:00,11.93,50.81,10
4563,2014-12-18 15:40:00,11.93,50.5,11
4564,2014-12-18 15:50:00,11.93,50.5,10
4565,2014-12-18 16:00:00,11.61,51.76,10
4566,2014-12-18 16:11:00,11.61,51.29,11
4567,2014-12-18 16:21:00,11.61,51.13,10
4568,2014-12-18 16:31:00,11.29,51.92,10
4569,2014-12-18 16:41:00,11.29,52.55,10
4571,2014-12-18 17:02:00,11.29,51.6,10
4573,2014-12-18 17:22:00,11.29,51.76,10
4576,2014-12-18 17:53:00,10.64,53.81,10
4577,2014-12-18 18:03:00,10.32,55.23,10
