ID,timestamp,temperature,humidity
592,2014-12-20 02:58:00,23.54,34.1
593,2014-12-20 03:08:00,22.9,35.36
594,2014-12-20 03:19:00,22.25,34.26
595,2014-12-20 03:29:00,23.22,31.89
596,2014-12-20 03:39:00,22.25,33.0
597,2014-12-20 03:49:00,23.22,33.79
598,2014-12-20 04:00:00,22.58,31.89
599,2014-12-20 04:10:00,23.87,
600,2014-12-20 04:20:00,25.16,32.21
601,2014-12-20 04:30:00,25.48,31.58
602,2014-12-20 04:41:00,26.45,32.05
603,2014-12-20 04:51:00,25.16,30.47
604,2014-12-20 05:01:00,25.48,33.15
605,2014-12-20 05:12:00,26.12,33.0
606,2014-12-20 05:22:00,24.19,34.1
607,2014-12-20 05:32:00,25.16,34.89
608,2014-12-20 05:42:00,25.16,34.1
609,2014-12-20 05:53:00,25.16,35.05
610,2014-12-20 06:03:00,24.51,35.68
611,2014-12-20 06:13:00,,37.57
612,2014-12-20 06:23:00,21.93,39.15
613,2014-12-20 06:34:00,21.61,40.09
614,2014-12-20 06:44:00,22.25,38.2
615,2014-12-20 06:54:00,21.29,41.04
616,2014-12-20 07:04:00,20.96,40.88
617,2014-12-20 07:15:00,21.93,
618,2014-12-20 07:25:00,20.96,40.88
619,2014-12-20 07:35:00,20.0,44.82
620,2014-12-20 07:46:00,19.67,44.82
621,2014-12-20 07:56:00,19.03,46.56
622,2014-12-20 08:06:00,19.03,46.87
623,2014-12-20 08:16:00,18.38,48.61
624,2014-12-20 08:27:00,18.38,48.76
625,2014-12-20 08:37:00,18.06,48.92
626,2014-12-20 08:47:00,17.41,49.71
627,2014-12-20 08:57:00,17.41,50.34
628,2014-12-20 09:08:00,17.09,51.13
629,2014-12-20 09:18:00,16.77,50.97
630,2014-12-20 09:28:00,16.77,52.39
631,2014-12-20 09:38:00,16.45,53.18
632,2014-12-20 09:49:00,16.45,53.02
633,2014-12-20 09:59:00,16.45,51.44
634,2014-12-20 10:09:00,16.45,50.18
635,2014-12-20 10:20:00,16.45,50.02
636,2014-12-20 10:30:00,16.12,50.18
637,2014-12-20 10:40:00,16.12,50.34
638,2014-12-20 10:50:00,15.48,51.29
639,2014-12-20 11:01:00,15.48,51.29
640,2014-12-20 11:11:00,15.48,50.02
641,2014-12-20 11:21:00,15.16,51.92
642,2014-12-20 11:31:00,,54.6
643,2014-12-20 11:42:00,14.51,54.28
644,2014-12-20 11:52:00,14.83,53.18
645,2014-12-20 12:02:00,14.51,54.28
646,2014-12-20 12:12:00,14.19,55.7
647,2014-12-20 12:23:00,14.19,56.65
648,2014-12-20 12:33:00,13.87,57.59
649,2014-12-20 12:43:00,13.54,63.74
650,2014-12-20 12:54:00,12.9,65.79
651,2014-12-20 13:04:00,,65.79
652,2014-12-20 13:14:00,12.58,66.9
653,2014-12-20 13:24:00,12.58,66.74
654,2014-12-20 13:35:00,12.58,67.68
655,2014-12-20 13:45:00,12.58,67.21
656,2014-12-20 13:55:00,12.58,68.0
657,2014-12-20 14:05:00,12.25,67.84
658,2014-12-20 14:16:00,12.25,66.9
659,2014-12-20 14:26:00,11.93,
660,2014-12-20 14:36:00,12.25,68.0
661,2014-12-20 14:46:00,11.93,67.84
662,2014-12-20 14:57:00,11.93,67.68
663,2014-12-20 15:07:00,11.61,68.0
664,2014-12-20 15:17:00,11.61,68.0
665,2014-12-20 15:28:00,11.61,68.0
666,2014-12-20 15:38:00,11.61,67.37
667,2014-12-20 15:48:00,11.61,67.53
668,2014-12-20 15:58:00,11.61,68.0
669,2014-12-20 16:09:00,11.61,68.16
670,2014-12-20 16:19:00,11.61,68.16
671,2014-12-20 16:29:00,11.61,68.16
672,2014-12-20 16:39:00,11.61,68.16
673,2014-12-20 16:50:00,11.61,68.16
674,2014-12-20 17:00:00,11.61,68.16
675,2014-12-20 17:10:00,11.61,68.47
676,2014-12-20 17:20:00,11.61,68.31
677,2014-12-20 17:31:00,11.61,68.16
678,2014-12-20 17:41:00,11.93,68.31
679,2014-12-20 17:51:00,11.93,68.31
680,2014-12-20 18:02:00,11.93,68.31
681,2014-12-20 18:12:00,11.29,67.68
682,2014-12-20 18:22:00,11.61,68.0
683,2014-12-20 18:32:00,11.29,67.37
684,2014-12-20 18:43:00,11.29,66.58
685,2014-12-20 18:53:00,10.96,67.21
686,2014-12-20 19:03:00,10.96,67.37
687,2014-12-20 19:13:00,10.96,66.58
688,2014-12-20 19:24:00,11.29,67.84
689,2014-12-20 19:34:00,11.61,66.9
690,2014-12-20 19:44:00,11.61,66.42
691,2014-12-20 19:54:00,,66.11
692,2014-12-20 20:05:00,11.93,66.42
693,2014-12-20 20:15:00,12.25,65.32
694,2014-12-20 20:25:00,,64.21
695,2014-12-20 20:37:00,,63.74
696,2014-12-20 20:46:00,13.54,65.48
697,2014-12-20 20:56:00,13.87,65.63
698,2014-12-20 21:06:00,14.19,61.69
