ID,timestamp,timediff,X1,X2,X5,X7,X8
1730,23415,10,25.27,24.33,29.37,23.22,22.28
3002,23416,10,25.27,24.33,29.37,23.22,22.28
4369,23418,11,25.43,24.33,29.37,23.22,22.28
380,23421,10,25.43,25.43,29.37,23.22,22.43
5706,23424,10,25.43,25.43,29.53,23.85,22.43
1731,23425,10,25.43,25.43,29.53,23.85,22.43
3003,23427,11,25.9,25.43,29.53,23.85,22.43
4370,23428,10,25.9,25.43,29.53,23.85,22.43
381,23431,10,25.9,26.22,29.53,23.85,23.54
5707,23434,10,25.9,26.22,30.79,27.79,23.54
1732,23436,11,25.9,26.22,30.79,27.79,23.54
3004,23437,10,25.9,26.22,30.79,27.79,23.54
4371,23438,10,25.9,26.22,30.79,27.79,23.54
382,23442,11,25.9,26.85,30.79,27.79,25.59
5708,23444,10,25.9,26.85,31.42,29.69,25.59
1733,23446,10,25.9,26.85,31.42,29.69,25.59
3005,23447,10,25.9,26.85,31.42,29.69,25.59
4372,23449,11,27.32,26.85,31.42,29.69,25.59
383,23452,10,27.32,28.42,31.42,29.69,25.59
5709,23455,11,27.32,28.42,32.52,31.11,25.59
1734,23456,10,27.32,28.42,32.52,31.11,25.59
3006,23457,10,27.32,28.42,32.52,31.11,25.59
4373,23459,10,28.58,28.42,32.52,31.11,25.59
384,23462,10,28.58,31.74,32.52,31.11,28.27
5710,23465,10,28.58,31.74,35.84,33.0,28.27
1735,23466,10,28.58,31.74,35.84,33.0,28.27
3007,23468,11,27.32,31.74,35.84,33.0,28.27
4374,23469,10,27.32,31.74,35.84,33.0,28.27
385,23472,10,27.32,33.47,35.84,33.0,
1736,23477,11,27.32,33.47,34.89,,
3008,23478,10,28.9,33.47,34.89,,
386,23483,11,28.9,34.57,34.89,,27.79
5712,23486,11,28.9,34.57,35.99,34.42,27.79
1737,23487,10,28.9,34.57,35.99,34.42,27.79
3009,23488,10,28.9,34.57,35.99,34.42,27.79
4376,23490,11,30.95,34.57,35.99,34.42,27.79
387,23493,10,30.95,35.84,35.99,34.42,30.32
5713,23496,10,30.95,35.84,,,30.32
1738,23497,10,30.95,35.84,,,30.32
3010,23498,10,30.95,35.84,,,30.32
388,23503,10,31.26,36.15,,,30.47
5714,23506,10,31.26,36.15,37.1,35.52,30.47
1739,23508,11,31.26,36.15,37.1,35.52,30.47
3011,23509,11,33.63,36.15,37.1,35.52,30.47
4378,23510,10,33.63,36.15,37.1,35.52,30.47
389,23514,11,33.63,37.73,37.1,35.52,31.26
5715,23516,10,33.63,37.73,38.52,37.1,31.26
1740,23518,10,33.63,37.73,38.52,37.1,31.26
3012,23519,10,33.63,37.73,38.52,37.1,31.26
4379,23520,10,34.42,37.73,38.52,37.1,31.26
390,23524,10,34.42,37.73,38.52,37.1,31.11
5716,23527,11,34.42,37.73,38.52,35.05,31.11
1741,23528,10,34.42,37.73,38.52,35.05,31.11
3013,23529,10,34.42,37.73,38.52,35.05,31.11
4380,23531,11,,37.73,38.52,35.05,31.11
5717,23537,10,,37.88,,34.1,31.58
1742,23538,10,,37.88,,34.1,31.58
3014,23540,11,32.68,37.88,,34.1,31.58
4381,23541,10,32.68,37.88,,34.1,31.58
392,23544,10,32.68,33.94,,34.1,29.06
5718,23547,10,32.68,33.94,,33.63,29.06
1743,23549,11,32.68,33.94,,33.63,29.06
4382,23551,10,,33.94,,33.63,29.06
5719,23557,10,,,35.2,33.79,28.27
1744,23559,10,,,35.2,33.79,28.27
3016,23560,10,33.0,,35.2,33.79,28.27
4383,23561,10,33.0,,35.2,33.79,28.27
394,23565,10,33.0,33.79,35.2,33.79,28.74
5720,23568,11,33.0,33.79,35.36,34.1,28.74
1745,23569,10,33.0,33.79,35.36,34.1,28.74
3017,23570,10,33.0,33.79,35.36,34.1,28.74
4384,23572,11,,33.79,35.36,34.1,28.74
395,23575,10,,34.1,35.36,34.1,28.58
5721,23578,10,,34.1,36.47,,28.58
1746,23579,10,,34.1,36.47,,28.58
3018,23581,11,34.42,34.1,36.47,,28.58
396,23585,10,34.42,,36.47,,29.37
5722,23588,10,34.42,,36.62,,29.37
1747,23590,11,34.42,,36.62,,29.37
3019,23591,10,34.42,,36.62,,29.37
397,23596,11,34.42,35.36,36.62,,30.16
5723,23599,11,34.42,35.36,37.25,35.52,30.16
1748,23600,10,34.42,35.36,37.25,35.52,30.16
3020,23601,10,34.42,35.36,37.25,35.52,30.16
4387,23603,11,35.36,35.36,37.25,35.52,30.16
398,23606,10,35.36,,37.25,35.52,
5724,23609,10,35.36,,37.57,36.15,
3021,23611,10,35.36,,37.57,36.15,
4388,23613,10,36.31,,37.57,36.15,
399,23616,10,36.31,,37.57,36.15,30.95
5725,23619,10,36.31,,37.25,36.94,30.95
1749,23620,20,36.31,,37.25,36.94,30.95
3022,23622,11,36.62,,37.25,36.94,30.95
4389,23623,10,36.62,,37.25,36.94,30.95
400,23626,10,36.62,,37.25,36.94,31.26
5726,23629,10,36.62,,38.04,38.04,31.26
3023,23632,10,37.41,,38.04,38.04,31.26
4390,23633,10,37.41,,38.04,38.04,31.26
401,23637,11,37.41,,38.04,38.04,32.05
5727,23640,11,37.41,,39.62,38.52,32.05
3024,23642,10,37.41,,39.62,38.52,32.05
4391,23644,11,37.88,,39.62,38.52,32.05
402,23647,10,37.88,38.99,39.62,38.52,33.15
5728,23650,10,37.88,38.99,40.57,39.15,33.15
1750,23651,31,37.88,38.99,40.57,39.15,33.15
3025,23652,10,37.88,38.99,40.57,39.15,33.15
4392,23654,10,39.15,38.99,40.57,39.15,33.15
403,23657,10,39.15,,40.57,39.15,
3026,23663,11,38.52,,39.93,39.3,
4393,23664,10,38.52,,39.93,39.3,
404,23668,11,38.52,,39.93,39.3,
3027,23673,10,38.52,,41.2,40.09,
4394,23674,10,,,41.2,40.09,
1751,23682,31,,39.78,41.35,40.25,
3028,23683,10,39.78,39.78,41.35,40.25,
4395,23685,11,39.78,39.78,41.35,40.25,
406,23688,10,39.78,,41.35,40.25,34.42
5730,23691,10,39.78,,41.67,41.51,34.42
3029,23694,11,40.72,,41.67,41.51,34.42
4396,23695,10,40.72,,41.67,41.51,34.42
407,23698,10,40.72,41.35,41.67,41.51,
1752,23703,21,40.72,41.35,43.4,41.98,
3030,23704,10,41.51,41.35,43.4,41.98,
4397,23705,10,41.51,41.35,43.4,41.98,
408,23709,11,41.51,42.3,43.4,41.98,36.15
5731,23711,20,41.51,42.3,43.72,42.77,36.15
1753,23713,10,41.51,42.3,43.72,42.77,36.15
3031,23714,10,41.51,42.3,43.72,42.77,36.15
4398,23715,10,42.3,42.3,43.72,42.77,36.15
409,23719,10,42.3,42.46,43.72,42.77,36.94
5732,23722,11,42.3,42.46,43.4,42.77,36.94
1754,23723,10,42.3,42.46,43.4,42.77,36.94
3032,23724,10,42.3,42.46,43.4,42.77,36.94
4399,23726,11,42.61,42.46,43.4,42.77,36.94
410,23729,10,42.61,42.61,43.4,42.77,36.62
5733,23732,10,42.61,42.61,,42.46,36.62
1755,23733,10,42.61,42.61,,42.46,36.62
4400,23736,10,42.14,42.61,,42.46,36.62
411,23739,10,42.14,42.93,,42.46,
1756,23744,11,42.14,42.93,43.88,43.25,
3034,23745,10,42.14,42.93,43.88,43.25,
4401,23746,10,42.14,42.93,43.88,43.25,
412,23750,11,42.14,43.09,43.88,43.25,
1757,23754,10,42.14,43.09,44.51,,
3035,23755,10,42.14,43.09,44.51,,
413,23760,10,42.3,43.4,44.51,,36.94
5735,23763,11,42.3,43.4,44.19,42.3,36.94
1758,23764,10,42.3,43.4,44.19,42.3,36.94
3036,23765,10,42.3,43.4,44.19,42.3,36.94
4403,23767,10,41.51,43.4,44.19,42.3,36.94
414,23770,10,41.51,41.2,44.19,42.3,
1759,23774,10,41.51,41.2,43.88,41.83,
3037,23776,11,41.83,41.2,43.88,41.83,
4404,23777,10,41.83,41.2,43.88,41.83,
415,23780,10,41.83,,43.88,41.83,
3038,23786,10,39.93,,43.4,41.04,
4405,23787,10,39.93,,43.4,41.04,
416,23791,11,39.93,40.41,43.4,41.04,34.42
5736,23794,31,39.93,40.41,42.61,40.57,34.42
1760,23795,21,39.93,40.41,42.61,40.57,34.42
3039,23796,10,39.93,40.41,42.61,40.57,34.42
4406,23798,11,39.62,40.41,42.61,40.57,34.42
417,23801,10,39.62,40.88,42.61,40.57,
1761,23805,10,39.62,40.88,41.51,40.72,
3040,23806,10,39.62,40.88,41.51,40.72,
4407,23808,10,40.41,40.88,41.51,40.72,
418,23811,10,40.41,40.41,41.51,40.72,
1762,23815,10,40.41,40.41,41.35,40.57,
3041,23817,11,39.46,40.41,41.35,40.57,
4408,23818,10,39.46,40.41,41.35,40.57,
419,23822,11,39.46,41.35,41.35,40.57,
1763,23826,11,39.46,41.35,41.67,41.67,
3042,23827,10,39.46,41.35,41.67,41.67,
4409,23828,10,40.57,41.35,41.67,41.67,
420,23832,10,40.57,42.14,41.67,41.67,
1764,23836,10,40.57,42.14,44.66,41.83,
3043,23837,10,40.57,42.14,44.66,41.83,
4410,23839,11,42.3,42.14,44.66,41.83,
421,23842,10,42.3,44.51,44.66,41.83,
1765,23846,10,42.3,44.51,46.4,42.46,
3044,23848,11,42.61,44.51,46.4,42.46,
4411,23849,10,42.61,44.51,46.4,42.46,
422,23852,10,42.61,45.14,46.4,42.46,37.41
5738,23855,51,42.61,45.14,,42.93,37.41
1766,23857,11,42.61,45.14,,42.93,37.41
4412,23859,10,44.66,45.14,,42.93,37.41
423,23863,11,44.66,46.24,,42.93,
1767,23867,10,44.66,46.24,,44.19,
4413,23869,10,,46.24,,44.19,
1768,23877,10,,47.34,47.66,44.82,
3047,23878,10,44.98,47.34,47.66,44.82,
4414,23880,11,44.98,47.34,47.66,44.82,
425,23883,10,44.98,,47.66,44.82,43.09
5739,23886,31,44.98,,48.13,46.4,43.09
3048,23889,11,,,48.13,46.4,43.09
4415,23890,10,,,48.13,46.4,43.09
426,23893,10,,49.71,48.13,46.4,
1770,23898,11,,49.71,49.08,,
3049,23899,10,46.08,49.71,49.08,,
4416,23900,10,46.08,49.71,49.08,,
427,23904,11,46.08,51.44,49.08,,
1771,23908,10,46.08,51.44,48.92,47.03,
3050,23909,10,46.08,51.44,48.92,47.03,
4417,23911,11,46.08,51.44,48.92,47.03,
428,23914,10,46.08,,48.92,47.03,
3051,23919,10,46.08,,50.66,47.82,
4418,23921,10,46.87,,50.66,47.82,
429,23924,10,46.87,51.13,50.66,47.82,
1773,23928,10,46.87,51.13,50.02,47.34,
3052,23930,11,47.5,51.13,50.02,47.34,
4419,23931,10,47.5,51.13,50.02,47.34,
430,23934,10,47.5,,50.02,47.34,
3053,23940,10,48.76,,51.92,47.82,
4420,23941,10,48.76,,51.92,47.82,
431,23945,11,48.76,,51.92,47.82,43.88
5740,23948,62,48.76,,,49.24,43.88
3054,23950,10,48.76,,,49.24,43.88
4421,23952,11,48.29,,,49.24,43.88
432,23955,10,48.29,51.76,,49.24,
1776,23959,10,48.29,51.76,50.34,47.82,
3055,23960,10,48.29,51.76,50.34,47.82,
4422,23962,10,47.82,51.76,50.34,47.82,
433,23965,10,47.82,,50.34,47.82,43.88
5741,23968,20,47.82,,51.6,47.03,43.88
3056,23971,11,47.34,,51.6,47.03,43.88
4423,23972,10,47.34,,51.6,47.03,43.88
434,23976,11,47.34,52.55,51.6,47.03,
1778,23980,11,47.34,52.55,51.6,45.93,
3057,23981,10,47.34,52.55,51.6,45.93,
4424,23982,10,46.87,52.55,51.6,45.93,
435,23986,10,46.87,51.92,51.6,45.93,
1779,23990,10,46.87,51.92,50.34,45.14,
3058,23991,10,46.87,51.92,50.34,45.14,
4425,23993,11,45.14,51.92,50.34,45.14,
436,23996,10,45.14,50.66,50.34,45.14,
1780,24000,10,45.14,50.66,49.55,44.98,
3059,24002,11,45.45,50.66,49.55,44.98,
4426,24003,10,45.45,50.66,49.55,44.98,
437,24006,10,45.45,51.13,49.55,44.98,
1781,24011,11,45.45,51.13,50.34,45.77,
3060,24012,10,44.98,51.13,50.34,45.77,
4427,24013,10,44.98,51.13,50.34,45.77,
438,24017,11,44.98,50.81,50.34,45.77,41.67
5742,24019,51,44.98,50.81,49.55,47.03,41.67
1782,24021,10,44.98,50.81,49.55,47.03,41.67
3061,24022,10,44.98,50.81,49.55,47.03,41.67
4428,24023,10,45.93,50.81,49.55,47.03,41.67
439,24027,10,45.93,,49.55,47.03,43.09
5743,24030,11,45.93,,49.71,48.45,43.09
3062,24032,10,45.93,,49.71,48.45,43.09
4429,24034,11,,,49.71,48.45,43.09
3063,24043,11,47.19,,50.34,49.08,
4430,24044,10,47.19,,50.34,49.08,
441,24047,10,47.19,51.44,50.34,49.08,
1785,24052,11,47.19,51.44,,,
4431,24054,10,,51.44,,,
1786,24062,10,,52.71,52.23,50.81,
3065,24063,10,,52.71,52.23,50.81,
4432,24065,11,,52.71,52.23,50.81,
5744,24071,41,,53.49,51.76,50.81,44.82
1787,24072,10,,53.49,51.76,50.81,44.82
3066,24073,10,49.08,53.49,51.76,50.81,44.82
4433,24075,10,49.08,53.49,51.76,50.81,44.82
444,24078,10,49.08,54.12,51.76,50.81,45.61
5745,24081,10,49.08,54.12,52.23,52.07,45.61
1788,24082,10,49.08,54.12,52.23,52.07,45.61
3067,24084,11,49.71,54.12,52.23,52.07,45.61
4434,24085,10,49.71,54.12,52.23,52.07,45.61
445,24088,10,49.71,54.12,52.23,52.07,
1789,24093,11,49.71,54.12,,51.29,
4435,24095,10,49.39,54.12,,51.29,
446,24099,11,49.39,54.75,52.39,51.29,
1790,24103,10,49.39,54.75,52.39,50.66,
3069,24104,10,49.39,54.75,52.39,50.66,
4436,24106,11,48.76,54.75,52.39,50.66,
447,24109,10,48.76,,52.39,50.66,
3070,24114,10,48.76,,52.39,50.97,
4437,24116,10,48.76,,52.39,50.97,
448,24119,10,48.76,53.97,52.39,50.97,45.93
5746,24122,41,48.76,53.97,52.71,49.55,45.93
1792,24123,10,48.76,53.97,52.71,49.55,45.93
3071,24125,11,48.76,53.97,52.71,49.55,45.93
4438,24126,10,48.76,53.97,52.71,49.55,45.93
449,24130,11,48.76,54.44,52.71,49.55,
1793,24134,11,48.76,54.44,52.86,50.66,
3072,24135,10,48.76,54.44,52.86,50.66,
4439,24136,10,49.71,54.44,52.86,50.66,
450,24140,10,49.71,54.28,52.86,50.66,47.03
5748,24143,11,49.71,54.28,53.34,52.07,47.03
1794,24144,10,49.71,54.28,53.34,52.07,47.03
3073,24145,10,49.71,54.28,53.34,52.07,47.03
4440,24147,11,50.66,54.28,53.34,52.07,47.03
451,24150,10,50.66,55.23,53.34,52.07,
1795,24154,10,50.66,55.23,,52.86,
4441,24157,10,50.97,55.23,,52.86,
452,24160,10,50.97,54.91,,52.86,
1796,24165,11,50.97,54.91,,52.86,
3075,24166,10,50.81,54.91,,52.86,
4442,24167,10,50.81,54.91,,52.86,
453,24171,11,50.81,54.6,,52.86,
1797,24175,10,50.81,54.6,53.34,52.55,
3076,24176,10,50.81,54.6,53.34,52.55,
4443,24177,10,,54.6,53.34,52.55,
1798,24185,10,,54.75,,52.39,
4444,24188,11,51.13,54.75,,52.39,
455,24191,10,51.13,54.6,,52.39,
1799,24195,10,51.13,54.6,54.12,52.23,
3078,24197,11,50.66,54.6,54.12,52.23,
4445,24198,10,50.66,54.6,54.12,52.23,
456,24201,10,50.66,54.12,54.12,52.23,46.87
5750,24204,10,50.66,54.12,53.97,52.39,46.87
1800,24206,11,50.66,54.12,53.97,52.39,46.87
3079,24207,10,51.13,54.12,53.97,52.39,46.87
4446,24208,10,51.13,54.12,53.97,52.39,46.87
457,24212,11,51.13,54.28,53.97,52.39,46.24
5751,24215,11,51.13,54.28,53.02,52.86,46.24
1801,24216,10,51.13,54.28,53.02,52.86,46.24
3080,24217,10,51.13,54.28,53.02,52.86,46.24
4447,24219,11,49.87,54.28,53.02,52.86,46.24
458,24222,10,49.87,53.81,53.02,52.86,46.87
5752,24225,10,49.87,53.81,,51.29,46.87
1802,24226,10,49.87,53.81,,51.29,46.87
4448,24229,10,49.08,53.81,,51.29,46.87
459,24232,10,49.08,53.18,,51.29,45.93
5753,24235,10,49.08,53.18,51.92,49.08,45.93
1803,24236,10,49.08,53.18,51.92,49.08,45.93
3082,24238,11,48.45,53.18,51.92,49.08,45.93
4449,24239,10,48.45,53.18,51.92,49.08,45.93
460,24243,11,48.45,50.5,51.92,49.08,
1804,24247,11,48.45,50.5,50.34,47.82,
3083,24248,10,48.45,50.5,50.34,47.82,
4450,24249,10,47.19,50.5,50.34,47.82,
461,24253,10,47.19,,50.34,47.82,44.51
5754,24256,21,47.19,,,47.82,44.51
1805,24257,10,47.19,,,47.82,44.51
3084,24258,10,47.19,,,47.82,44.51
4451,24260,11,,,,47.82,44.51
1806,24267,10,,46.08,49.24,47.66,
3085,24269,11,45.61,46.08,49.24,47.66,
4452,24270,10,45.61,46.08,49.24,47.66,
463,24273,10,45.61,,49.24,47.66,
4453,24280,10,44.98,,,45.61,
464,24284,11,44.98,38.36,47.03,45.61,41.67
5755,24286,30,44.98,38.36,47.03,42.77,41.67
1808,24288,11,44.98,38.36,47.03,42.77,41.67
3087,24289,10,44.98,38.36,47.03,42.77,41.67
4454,24290,10,44.98,38.36,47.03,42.77,41.67
465,24294,10,44.98,39.3,47.03,42.77,39.46
5756,24297,11,44.98,39.3,46.24,38.04,39.46
1809,24298,10,44.98,39.3,46.24,38.04,39.46
3088,24299,10,44.98,39.3,46.24,38.04,39.46
4455,24301,11,41.04,39.3,46.24,38.04,39.46
466,24304,10,41.04,38.04,46.24,38.04,35.36
5757,24307,10,41.04,38.04,43.25,,35.36
1810,24308,10,41.04,38.04,43.25,,35.36
3089,24310,11,39.3,38.04,43.25,,35.36
467,24314,10,39.3,35.2,43.25,,33.63
5758,24317,10,39.3,35.2,42.14,37.25,33.63
1811,24319,11,39.3,35.2,42.14,37.25,33.63
3090,24320,10,37.73,35.2,42.14,37.25,33.63
4457,24321,10,37.73,35.2,42.14,37.25,33.63
468,24325,11,37.73,38.36,42.14,37.25,33.0
5759,24327,10,37.73,38.36,39.93,36.47,33.0
1812,24329,10,37.73,38.36,39.93,36.47,33.0
3091,24330,10,37.73,38.36,39.93,36.47,33.0
4458,24331,10,37.73,38.36,39.93,36.47,33.0
469,24335,10,37.73,37.1,39.93,36.47,33.15
5760,24338,11,37.73,37.1,38.36,,33.15
1813,24339,10,37.73,37.1,38.36,,33.15
3092,24340,10,37.73,37.1,38.36,,33.15
470,24345,10,35.36,35.52,38.36,,29.69
5761,24348,10,35.36,35.52,36.62,32.68,29.69
1814,24349,10,35.36,35.52,36.62,32.68,29.69
3093,24351,11,33.63,35.52,36.62,32.68,29.69
4460,24352,10,33.63,35.52,36.62,32.68,29.69
471,24355,10,33.63,35.05,36.62,32.68,
1815,24360,11,33.63,35.05,36.31,32.21,
3094,24361,10,35.52,35.05,36.31,32.21,
4461,24362,10,35.52,35.05,36.31,32.21,
472,24366,11,35.52,33.0,36.31,32.21,27.32
5762,24368,20,35.52,33.0,34.57,31.58,27.32
1816,24370,10,35.52,33.0,34.57,31.58,27.32
3095,24371,10,35.52,33.0,34.57,31.58,27.32
4462,24373,11,32.37,33.0,34.57,31.58,27.32
473,24376,10,32.37,,34.57,31.58,
5763,24379,11,32.37,,33.31,31.89,
3096,24381,10,32.37,,33.31,31.89,
4463,24383,10,29.37,,33.31,31.89,
474,24386,10,29.37,31.58,33.31,31.89,25.74
5764,24389,10,29.37,31.58,32.84,,25.74
1818,24390,10,29.37,31.58,32.84,,25.74
3097,24392,11,,31.58,32.84,,25.74
5765,24399,10,,30.16,32.37,26.53,24.33
1819,24401,11,,30.16,32.37,26.53,24.33
3098,24402,10,25.74,30.16,32.37,26.53,24.33
4465,24403,10,25.74,30.16,32.37,26.53,24.33
476,24407,11,25.74,30.16,32.37,26.53,21.65
5766,24410,11,25.74,30.16,30.63,26.06,21.65
1820,24411,10,25.74,30.16,30.63,26.06,21.65
3099,24412,10,25.74,30.16,30.63,26.06,21.65
4466,24414,11,24.48,30.16,30.63,26.06,21.65
477,24417,10,24.48,27.01,30.63,26.06,22.12
5767,24420,10,24.48,27.01,29.06,24.8,22.12
1821,24421,10,24.48,27.01,29.06,24.8,22.12
3100,24422,10,24.48,27.01,29.06,24.8,22.12
4467,24424,10,23.38,27.01,29.06,24.8,22.12
478,24427,10,23.38,25.9,29.06,24.8,
1822,24431,10,23.38,25.9,27.01,21.17,
3101,24433,11,23.38,25.9,27.01,21.17,
4468,24434,10,23.38,25.9,27.01,21.17,
479,24438,11,23.38,25.9,27.01,21.17,20.38
5769,24440,10,23.38,25.9,26.53,21.8,20.38
1823,24442,11,23.38,25.9,26.53,21.8,20.38
3102,24443,10,23.38,25.9,26.53,21.8,20.38
4469,24444,10,21.96,25.9,26.53,21.8,20.38
480,24448,10,21.96,26.53,26.53,21.8,20.7
5770,24451,11,21.96,26.53,26.53,21.65,20.7
1824,24452,10,21.96,26.53,26.53,21.65,20.7
3103,24453,10,21.96,26.53,26.53,21.65,20.7
4470,24455,11,23.54,26.53,26.53,21.65,20.7
481,24458,10,23.54,,26.53,21.65,19.75
5771,24461,10,23.54,,25.9,22.28,19.75
3104,24464,11,23.38,,25.9,22.28,19.75
4471,24465,10,23.38,,25.9,22.28,19.75
482,24468,10,23.38,25.74,25.9,22.28,20.07
5772,24471,10,23.38,25.74,26.69,23.38,20.07
1825,24473,21,23.38,25.74,26.69,23.38,20.07
3105,24474,10,25.11,25.74,26.69,23.38,20.07
4472,24475,10,25.11,25.74,26.69,23.38,20.07
483,24479,11,25.11,26.38,26.69,23.38,21.65
5773,24481,10,25.11,26.38,25.27,,21.65
1826,24483,10,25.11,26.38,25.27,,21.65
3106,24484,10,25.11,26.38,25.27,,21.65
484,24489,10,25.9,27.32,25.27,,23.22
5774,24492,11,25.9,27.32,30.32,26.69,23.22
1827,24493,10,25.9,27.32,30.32,26.69,23.22
3107,24494,10,25.9,27.32,30.32,26.69,23.22
4473,24496,21,,27.32,30.32,26.69,23.22
485,24499,10,,,30.32,26.69,23.38
5775,24502,10,,,29.69,26.85,23.38
3108,24505,11,26.38,,29.69,26.85,23.38
4474,24506,10,26.38,,29.69,26.85,23.38
486,24509,10,26.38,26.22,29.69,26.85,22.75
5776,24512,10,26.38,26.22,,24.64,22.75
1828,24514,21,26.38,26.22,,24.64,22.75
4475,24516,10,25.43,26.22,,24.64,22.75
487,24520,11,25.43,25.59,27.64,24.64,21.49
5777,24523,11,25.43,25.59,27.64,25.59,21.49
1829,24524,10,25.43,25.59,27.64,25.59,21.49
3110,24525,10,25.43,25.59,27.64,25.59,21.49
4476,24527,11,24.96,25.59,27.64,25.59,21.49
488,24530,10,24.96,,27.64,25.59,21.8
5778,24533,10,24.96,,28.11,25.9,21.8
3111,24535,10,24.96,,28.11,25.9,21.8
4477,24537,10,25.11,,28.11,25.9,21.8
489,24540,10,25.11,24.8,28.11,25.9,
1830,24544,20,25.11,24.8,28.27,24.8,
3112,24546,11,24.48,24.8,28.27,24.8,
4478,24547,10,24.48,24.8,28.27,24.8,
490,24550,10,24.48,26.06,28.27,24.8,
1831,24555,11,24.48,26.06,28.9,25.11,
3113,24556,10,25.74,26.06,28.9,25.11,
4479,24557,10,25.74,26.06,28.9,25.11,
491,24561,11,25.74,,28.9,25.11,23.54
5779,24564,31,25.74,,28.58,25.43,23.54
3114,24566,10,25.74,,28.58,25.43,23.54
4480,24568,11,25.9,,28.58,25.43,23.54
492,24571,10,25.9,,28.58,25.43,20.7
5780,24574,10,25.9,,28.42,25.43,20.7
3115,24576,10,25.9,,28.42,25.43,20.7
4481,24578,10,24.96,,28.42,25.43,20.7
493,24581,10,24.96,24.96,28.42,25.43,21.8
5781,24584,10,24.96,24.96,29.69,24.01,21.8
1832,24585,30,24.96,24.96,29.69,24.01,21.8
3116,24587,11,,24.96,29.69,24.01,21.8
4482,24588,10,,24.96,29.69,24.01,21.8
5782,24594,10,,24.48,26.69,24.01,20.23
1833,24596,11,,24.48,26.69,24.01,20.23
3117,24597,10,24.17,24.48,26.69,24.01,20.23
4483,24598,10,24.17,24.48,26.69,24.01,20.23
495,24602,10,24.17,,26.69,24.01,
3118,24607,10,24.17,,26.69,23.54,
4484,24609,11,22.59,,26.69,23.54,
496,24612,10,22.59,,26.69,23.54,20.54
5784,24615,10,22.59,,26.53,,20.54
3119,24618,11,26.06,,26.53,,20.54
497,24622,10,26.06,22.91,26.53,,
1835,24626,10,26.06,22.91,26.22,22.75,
3120,24628,10,23.22,22.91,26.22,22.75,
4486,24629,10,23.22,22.91,26.22,22.75,
498,24633,11,23.22,,26.22,22.75,19.6
5785,24635,20,23.22,,26.06,23.22,19.6
3121,24638,10,23.22,,26.06,23.22,19.6
4487,24639,10,23.54,,26.06,23.22,19.6
499,24643,10,23.54,22.12,26.06,23.22,20.23
5786,24646,11,23.54,22.12,25.74,,20.23
1837,24647,10,23.54,22.12,25.74,,20.23
3122,24648,10,23.54,22.12,25.74,,20.23
500,24653,10,21.96,22.43,25.74,,18.81
5787,24656,10,21.96,22.43,26.06,20.86,18.81
1838,24657,10,21.96,22.43,26.06,20.86,18.81
3123,24659,11,23.85,22.43,26.06,20.86,18.81
4489,24660,10,23.85,22.43,26.06,20.86,18.81
501,24663,10,23.85,21.8,26.06,20.86,17.86
5788,24666,10,23.85,21.8,,20.7,17.86
1839,24668,11,23.85,21.8,,20.7,17.86
4490,24670,10,21.8,21.8,,20.7,17.86
502,24674,11,21.8,22.12,25.74,20.7,
1840,24678,10,21.8,22.12,25.74,23.06,
3125,24679,10,21.8,22.12,25.74,23.06,
4491,24681,11,21.65,22.12,25.74,23.06,
503,24684,10,21.65,21.96,25.74,23.06,18.81
5789,24687,21,21.65,21.96,25.9,21.33,18.81
1841,24688,10,21.65,21.96,25.9,21.33,18.81
3126,24689,10,21.65,21.96,25.9,21.33,18.81
4492,24691,10,20.54,21.96,25.9,21.33,18.81
504,24694,10,20.54,21.65,25.9,21.33,17.7
5790,24697,10,20.54,21.65,23.22,,17.7
1842,24698,10,20.54,21.65,23.22,,17.7
3127,24700,11,23.54,21.65,23.22,,17.7
4493,24701,10,23.54,21.65,23.22,,17.7
505,24704,10,23.54,23.06,23.22,,18.18
5791,24707,10,23.54,23.06,,21.65,18.18
1843,24709,11,23.54,23.06,,21.65,18.18
4494,24711,10,26.85,23.06,,21.65,18.18
506,24715,11,26.85,,31.26,21.65,25.11
5792,24718,11,26.85,,31.26,29.21,25.11
3129,24720,10,26.85,,31.26,29.21,25.11
4495,24722,11,31.58,,31.26,29.21,25.11
507,24725,10,31.58,31.89,31.26,29.21,27.79
5793,24728,10,31.58,31.89,33.15,30.79,27.79
1844,24729,20,31.58,31.89,33.15,30.79,27.79
3130,24730,10,31.58,31.89,33.15,30.79,27.79
4496,24732,10,,31.89,33.15,30.79,27.79
508,24735,10,,33.0,33.15,30.79,28.42
5794,24738,10,,33.0,35.36,34.42,28.42
1845,24739,10,,33.0,35.36,34.42,28.42
3131,24741,11,38.2,33.0,35.36,34.42,28.42
4497,24742,10,38.2,33.0,35.36,34.42,28.42
509,24746,11,38.2,45.93,35.36,34.42,38.36
5795,24748,10,38.2,45.93,47.98,52.39,38.36
1846,24750,11,38.2,45.93,47.98,52.39,38.36
3132,24751,10,38.2,45.93,47.98,52.39,38.36
4498,24752,10,52.23,45.93,47.98,52.39,38.36
510,24756,10,52.23,53.18,47.98,52.39,46.56
5796,24759,11,52.23,53.18,55.39,53.65,46.56
1847,24760,10,52.23,53.18,55.39,53.65,46.56
3133,24761,10,52.23,53.18,55.39,53.65,46.56
4499,24763,11,,53.18,55.39,53.65,46.56
5797,24769,10,,52.55,54.44,51.6,45.61
