ID,timestamp,timediff,X1,X2,X5,X7,X8
2630,11603,10,36.15,30.79,36.62,35.94537161274477,35.95203518448794
1376,11603,10,36.15,30.79,36.62,36.00768997440828,35.98876413085016
5361,11604,11,36.15,30.79,36.62,36.01612063795611,35.99195558305344
9,11605,11,36.15,30.79,36.62,36.01411049144362,35.96001019379959
2631,11613,10,36.62,30.63,36.62,35.84,35.93360103112254
3999,11613,10,36.62,30.63,36.62,35.84,35.90655343101112
1377,11613,10,36.62,30.63,36.62,35.84,35.900128389639505
10,11615,10,36.62,30.63,36.62,35.84,35.90104320285994
4000,11623,10,36.15,30.95,36.31,36.15,35.905104673832675
1378,11623,10,36.15,30.95,36.31,36.15,35.91401933051304
2632,11623,10,36.15,30.95,36.31,36.15,35.925889812333665
5363,11624,10,36.15,30.95,36.31,36.15,35.93645869066333
11,11625,10,36.15,30.95,36.31,36.15,36.02175034420154
4001,11634,11,36.31,30.79,36.78,36.15,36.47
5364,11634,10,36.31,30.79,36.78,36.15,36.47
1379,11634,11,36.31,30.79,36.78,36.15,36.47
2633,11634,11,36.31,30.79,36.78,36.15,36.47
12,11636,11,36.31,30.79,36.78,36.15,36.47
2634,11644,10,36.31,30.79,36.62,36.15,35.99
1380,11644,10,36.31,30.79,36.62,36.15,35.99
4002,11644,10,36.31,30.79,36.62,36.15,35.99
5365,11645,11,36.31,30.79,36.62,36.15,35.99
13,11646,10,36.31,30.79,36.62,36.15,35.99
2635,11654,10,36.31,30.82143678334821,36.47,36.03494639117011,35.68
1381,11654,10,36.31,30.767192553677223,36.47,36.015645013466106,35.68
5366,11655,10,36.31,30.743842822437013,36.47,36.00364496140864,35.68
14,11656,10,36.31,30.745247544942767,36.47,35.973592894144566,35.68
4004,11665,11,36.15,30.79,36.62,35.9552628876549,35.68
1382,11665,11,36.15,30.79,36.62,35.942366446447586,35.68
2636,11665,11,36.15,30.79,36.62,35.94716751104928,35.68
5367,11665,10,36.15,30.79,36.62,35.94547015180841,35.68
15,11666,10,36.15,30.79,36.62,35.97568129742314,35.68
5368,11675,10,36.94,30.79,36.62,35.99,35.36
1383,11675,10,36.94,30.79,36.62,35.99,35.36
4005,11675,10,36.94,30.79,36.62,35.99,35.36
2637,11675,10,36.94,30.79,36.62,35.99,35.36
16,11677,11,36.94,30.79,36.62,35.99,35.36
4006,11685,10,36.78,30.95,36.699796927178596,36.15,35.84
1384,11685,10,36.78,30.95,36.723158792867935,36.15,35.84
5369,11686,11,36.78,30.95,36.729516509994866,36.15,35.84
17,11687,10,36.78,30.95,36.7976820619878,36.15,35.84
4007,11695,10,36.78,30.95,37.1,35.99,36.31
1385,11695,10,36.78,30.95,37.1,35.99,36.31
2639,11695,10,36.78,30.95,37.1,35.99,36.31
5370,11696,10,36.78,30.95,37.1,35.99,36.31
18,11697,10,36.78,30.95,37.1,35.99,36.31
5371,11706,10,37.57,31.42,36.94,36.62,36.62
1386,11706,11,37.57,31.42,36.94,36.62,36.62
4008,11706,11,37.57,31.42,36.94,36.62,36.62
2640,11706,11,37.57,31.42,36.94,36.62,36.62
19,11707,10,37.57,31.42,36.94,36.62,36.62
4009,11716,10,37.4018960172833,31.58,37.1,36.78,36.15
2641,11716,10,37.47066339420431,31.58,37.1,36.78,36.15
1387,11716,10,37.49245805155719,31.58,37.1,36.78,36.15
5372,11716,10,37.52458074058475,31.58,37.1,36.78,36.15
2642,11726,10,38.04,31.58,37.41,36.62,36.47
1388,11726,10,38.04,31.58,37.41,36.62,36.47
4010,11726,10,38.04,31.58,37.41,36.62,36.47
5373,11727,11,38.04,31.58,37.41,36.62,36.47
21,11728,10,38.04,31.58,37.41,36.62,36.47
2643,11736,10,38.2,31.83935249642624,37.73,36.47,36.47
4011,11736,10,38.2,31.890355392397915,37.73,36.47,36.47
5374,11737,10,38.2,31.891790681515893,37.73,36.47,36.47
22,11738,10,38.2,31.827373899289217,37.73,36.47,36.47
4012,11747,11,38.04,31.74,37.41,36.62,36.31
2644,11747,11,38.04,31.74,37.41,36.62,36.31
1390,11747,11,38.04,31.74,37.41,36.62,36.31
5375,11747,10,38.04,31.74,37.41,36.62,36.31
23,11748,10,38.04,31.74,37.41,36.62,36.31
4013,11757,10,38.2,31.89,37.69645346488144,36.78,36.62
1391,11757,10,38.2,31.89,37.75323036090679,36.78,36.62
5376,11758,11,38.2,31.89,37.73773395410268,36.78,36.62
24,11759,11,38.2,31.89,37.743400096036225,36.78,36.62
2646,11767,10,37.73,32.05,37.73,36.62,36.94
1392,11767,10,37.73,32.05,37.73,36.62,36.94
4014,11767,10,37.73,32.05,37.73,36.62,36.94
5377,11768,10,37.73,32.05,37.73,36.62,36.94
25,11769,10,37.73,32.05,37.73,36.62,36.94
4015,11777,10,37.57,32.21,37.57,36.62,35.99
2647,11777,10,37.57,32.21,37.57,36.62,35.99
1393,11777,10,37.57,32.21,37.57,36.62,35.99
5378,11778,10,37.57,32.21,37.57,36.62,35.99
26,11779,10,37.57,32.21,37.57,36.62,35.99
1394,11788,11,37.41,32.05,37.49448229034557,36.62,36.62
4016,11788,11,37.41,32.05,37.568350919223654,36.62,36.62
5379,11788,10,37.41,32.05,37.59607388924461,36.62,36.62
27,11790,11,37.41,32.05,37.55404260199019,36.62,36.62
2649,11798,10,37.1,31.58,37.57,36.31,36.62
4017,11798,10,37.1,31.58,37.57,36.31,36.62
1395,11798,10,37.1,31.58,37.57,36.31,36.62
5380,11799,11,37.1,31.58,37.57,36.31,36.62
28,11800,10,37.1,31.58,37.57,36.31,36.62
4018,11808,10,37.1,32.05,37.25,36.15,36.31
2650,11808,10,37.1,32.05,37.25,36.15,36.31
1396,11808,10,37.1,32.05,37.25,36.15,36.31
5381,11809,10,37.1,32.05,37.25,36.15,36.31
29,11810,10,37.1,32.05,37.25,36.15,36.31
2651,11818,10,37.25,31.58,37.41,36.62,36.29553258080788
4019,11818,10,37.25,31.58,37.41,36.62,36.29866353197609
1397,11818,10,37.25,31.58,37.41,36.62,36.3077519231375
30,11820,10,37.25,31.58,37.41,36.62,36.3462733075056
5383,11829,10,37.73,32.21,37.41,36.94,36.62
2652,11829,11,37.73,32.21,37.41,36.94,36.62
4020,11829,11,37.73,32.21,37.41,36.94,36.62
1398,11829,11,37.73,32.21,37.41,36.94,36.62
31,11831,11,37.73,32.21,37.41,36.94,36.62
1399,11839,10,37.41,31.74,37.88,36.69571989700873,36.62
2653,11839,10,37.41,31.74,37.88,36.62316299928855,36.62
5384,11840,11,37.41,31.74,37.88,36.61421713828454,36.62
32,11841,10,37.41,31.74,37.88,36.53496861708152,36.62
1400,11849,10,37.25,31.58,37.41,36.31,36.31
4022,11849,10,37.25,31.58,37.41,36.31,36.31
2654,11849,10,37.25,31.58,37.41,36.31,36.31
5385,11850,10,37.25,31.58,37.41,36.31,36.31
33,11851,10,37.25,31.58,37.41,36.31,36.31
4023,11859,10,38.36,31.981440147295814,37.88,37.1,36.94
2655,11859,10,38.36,32.18678014767146,37.88,37.1,36.94
5386,11860,10,38.36,32.2108573941594,37.88,37.1,36.94
34,11861,10,38.36,32.264019260410386,37.88,37.1,36.94
1402,11870,10,38.2,32.21,37.73,37.41,35.99
5387,11870,10,38.2,32.21,37.73,37.41,35.99
2656,11870,11,38.2,32.21,37.73,37.41,35.99
4024,11870,11,38.2,32.21,37.73,37.41,35.99
35,11872,11,38.2,32.21,37.73,37.41,35.99
1403,11880,10,38.67,32.37,38.36,37.25,36.62
4025,11880,10,38.67,32.37,38.36,37.25,36.62
2657,11880,10,38.67,32.37,38.36,37.25,36.62
5388,11881,11,38.67,32.37,38.36,37.25,36.62
36,11882,10,38.67,32.37,38.36,37.25,36.62
4026,11890,10,39.15,32.52,38.36,37.36555516718427,36.94
1404,11890,10,39.15,32.52,38.36,37.42519948217167,36.94
2658,11890,10,39.15,32.52,38.36,37.45174058657921,36.94
5389,11891,10,39.15,32.52,38.36,37.47354621872756,36.94
37,11892,10,39.15,32.52,38.36,37.46272007458505,36.94
5390,11901,10,38.83,32.37,38.52,37.25,37.41
4027,11901,11,38.83,32.37,38.52,37.25,37.41
1405,11901,11,38.83,32.37,38.52,37.25,37.41
2659,11901,11,38.83,32.37,38.52,37.25,37.41
38,11902,10,38.83,32.37,38.52,37.25,37.41
4028,11911,10,39.15,33.0,38.52,37.73,36.78
1406,11911,10,39.15,33.0,38.52,37.73,36.78
2660,11911,10,39.15,33.0,38.52,37.73,36.78
5391,11912,11,39.15,33.0,38.52,37.73,36.78
39,11913,11,39.15,33.0,38.52,37.73,36.78
4029,11921,10,38.36,32.37,38.52,37.25,37.1
2661,11921,10,38.36,32.37,38.52,37.25,37.1
1407,11921,10,38.36,32.37,38.52,37.25,37.1
5392,11922,10,38.36,32.37,38.52,37.25,37.1
40,11923,10,38.36,32.37,38.52,37.25,37.1
4030,11931,10,38.52,32.21,38.67,37.41,37.1
2662,11931,10,38.52,32.21,38.67,37.41,37.1
1408,11931,10,38.52,32.21,38.67,37.41,37.1
5393,11932,10,38.52,32.21,38.67,37.41,37.1
41,11933,10,38.52,32.21,38.67,37.41,37.1
4031,11942,11,38.67,32.68,38.67,37.41,36.78
2663,11942,11,38.67,32.68,38.67,37.41,36.78
5394,11942,10,38.67,32.68,38.67,37.41,36.78
1409,11942,11,38.67,32.68,38.67,37.41,36.78
42,11944,11,38.67,32.68,38.67,37.41,36.78
1410,11952,10,39.46,32.84,38.52,37.57,37.41
2664,11952,10,39.46,32.84,38.52,37.57,37.41
4032,11952,10,39.46,32.84,38.52,37.57,37.41
5395,11953,11,39.46,32.84,38.52,37.57,37.41
43,11954,10,39.46,32.84,38.52,37.57,37.41
4033,11962,10,38.99,33.15,38.7948841590308,38.04,37.25
2665,11962,10,38.99,33.15,38.79129756458126,38.04,37.25
1411,11962,10,38.99,33.15,38.79260345074438,38.04,37.25
5396,11963,10,38.99,33.15,38.79572252137779,38.04,37.25
44,11964,10,38.99,33.15,38.83601636102929,38.04,37.25
4034,11972,10,39.15,33.15,38.83,38.2,37.57
2666,11972,10,39.15,33.15,38.83,38.2,37.57
1412,11972,10,39.15,33.15,38.83,38.2,37.57
5397,11973,10,39.15,33.15,38.83,38.2,37.57
45,11974,10,39.15,33.15,38.83,38.2,37.57
1413,11983,11,38.99,32.92077020432818,38.83,37.91316478364465,37.73
2667,11983,11,38.99,32.83686728418701,38.83,37.8299817865225,37.73
5398,11983,10,38.99,32.824425736479405,38.83,37.82317600048355,37.73
46,11985,11,38.99,32.90396020902961,38.83,37.86500509386965,37.73
2668,11993,10,38.99,33.15,38.83,38.04,37.41
1414,11993,10,38.99,33.15,38.83,38.04,37.41
4036,11993,10,38.99,33.15,38.83,38.04,37.41
5399,11994,11,38.99,33.15,38.83,38.04,37.41
47,11995,10,38.99,33.15,38.83,38.04,37.41
2669,12003,10,38.52,32.84,38.36,37.73,36.62
1415,12003,10,38.52,32.84,38.36,37.73,36.62
4037,12003,10,38.52,32.84,38.36,37.73,36.62
5400,12004,10,38.52,32.84,38.36,37.73,36.62
48,12005,10,38.52,32.84,38.36,37.73,36.62
2670,12013,10,37.57,32.05,37.73,37.1,36.83376698145772
4038,12013,10,37.57,32.05,37.73,37.1,36.79582679300241
1416,12013,10,37.57,32.05,37.73,37.1,36.80705652511668
49,12015,10,37.57,32.05,37.73,37.1,36.84034794369401
1417,12024,11,37.25,31.74,37.573919584436325,37.1,37.1
4039,12024,11,37.25,31.74,37.52565764354177,37.1,37.1
5402,12024,10,37.25,31.74,37.54358454461364,37.1,37.1
50,12026,11,37.25,31.74,37.56674993079737,37.1,37.1
4040,12034,10,37.41,31.737189334342457,37.41,36.78,36.94
2672,12034,10,37.41,31.70941978261527,37.41,36.78,36.94
1418,12034,10,37.41,31.696273806281344,37.41,36.78,36.94
5403,12035,11,37.41,31.689333886141252,37.41,36.78,36.94
51,12036,10,37.41,31.643395837339636,37.41,36.78,36.94
2673,12044,10,37.1,31.610407983020224,37.57,36.62,36.94
4041,12044,10,37.1,31.57740158177338,37.57,36.62,36.94
5404,12045,10,37.1,31.586399944591708,37.57,36.62,36.94
52,12046,10,37.1,31.489263360756077,37.57,36.62,36.94
4042,12054,10,36.94,31.42,37.28490257357124,36.15,36.78
1420,12054,10,36.94,31.42,37.22593993125476,36.15,36.78
5405,12055,10,36.94,31.42,37.23908704857959,36.15,36.78
53,12056,10,36.94,31.42,37.20632619055107,36.15,36.78
2675,12065,11,37.1,31.26,37.1,36.47,37.1
1421,12065,11,37.1,31.26,37.1,36.47,37.1
4043,12065,11,37.1,31.26,37.1,36.47,37.1
5406,12066,11,37.1,31.26,37.1,36.47,37.1
54,12067,11,37.1,31.26,37.1,36.47,37.1
2676,12075,10,37.1,31.58,37.25,36.53892397792102,36.47
1422,12075,10,37.1,31.58,37.25,36.5912749159464,36.47
5407,12076,10,37.1,31.58,37.25,36.52747205105124,36.47
55,12077,10,37.1,31.58,37.25,36.495222573553384,36.47
1423,12085,10,36.95240161657834,31.42,37.25,36.62,36.15
4045,12085,10,36.88650476356016,31.42,37.25,36.62,36.15
2677,12085,10,36.95645121649464,31.42,37.25,36.62,36.15
5408,12086,10,36.95985515809004,31.42,37.25,36.62,36.15
1424,12096,11,37.1,31.42,36.94,36.78,36.47
2678,12096,11,37.1,31.42,36.94,36.78,36.47
4046,12096,11,37.1,31.42,36.94,36.78,36.47
5409,12096,10,37.1,31.42,36.94,36.78,36.47
57,12098,11,37.1,31.42,36.94,36.78,36.47
1425,12106,10,36.94,31.74,37.41,36.47,36.15
4047,12106,10,36.94,31.74,37.41,36.47,36.15
2679,12106,10,36.94,31.74,37.41,36.47,36.15
5410,12107,11,36.94,31.74,37.41,36.47,36.15
58,12108,10,36.94,31.74,37.41,36.47,36.15
2680,12116,10,36.94,31.74,37.25,36.31,36.62
1426,12116,10,36.94,31.74,37.25,36.31,36.62
4048,12116,10,36.94,31.74,37.25,36.31,36.62
5411,12117,10,36.94,31.74,37.25,36.31,36.62
59,12118,10,36.94,31.74,37.25,36.31,36.62
2681,12126,10,37.25,31.74,37.57,36.31,36.62
1427,12126,10,37.25,31.74,37.57,36.31,36.62
4049,12126,10,37.25,31.74,37.57,36.31,36.62
5412,12127,10,37.25,31.74,37.57,36.31,36.62
60,12128,10,37.25,31.74,37.57,36.31,36.62
1428,12137,11,37.25,31.26,36.94,36.52822203451445,36.94
2682,12137,11,37.25,31.26,36.94,36.71538373276731,36.94
5413,12137,10,37.25,31.26,36.94,36.68979372941398,36.94
61,12139,11,37.25,31.26,36.94,36.66138386040544,36.94
1429,12147,10,37.1,31.58,37.25,36.62259292839259,36.94
2683,12147,10,37.1,31.58,37.25,36.540865207444206,36.94
5414,12148,11,37.1,31.58,37.25,36.55508031271264,36.94
62,12149,10,37.1,31.58,37.25,36.57576963325575,36.94
4052,12157,10,36.78,31.42,37.57,36.78,37.1
2684,12157,10,36.78,31.42,37.57,36.78,37.1
1430,12157,10,36.78,31.42,37.57,36.78,37.1
5415,12158,10,36.78,31.42,37.57,36.78,37.1
63,12159,10,36.78,31.42,37.57,36.78,37.1
2685,12167,10,37.1,31.42,37.57,36.31,36.62
4053,12167,10,37.1,31.42,37.57,36.31,36.62
1431,12167,10,37.1,31.42,37.57,36.31,36.62
5416,12168,10,37.1,31.42,37.57,36.31,36.62
64,12169,10,37.1,31.42,37.57,36.31,36.62
4054,12178,11,37.1,31.74,37.25,36.62,36.62
2686,12178,11,37.1,31.74,37.25,36.62,36.62
5417,12178,10,37.1,31.74,37.25,36.62,36.62
1432,12178,11,37.1,31.74,37.25,36.62,36.62
65,12180,11,37.1,31.74,37.25,36.62,36.62
4055,12188,10,37.25,31.51431422852788,37.20211781407899,36.78,36.94
5418,12189,11,37.25,31.508674415966325,37.179587759426056,36.78,36.94
66,12190,10,37.25,31.52283155244648,37.226931019608834,36.78,36.94
2688,12198,10,37.075569886546496,31.509847168283986,37.25,36.15,36.47
4056,12198,10,37.07479518263405,31.520231081914204,37.25,36.15,36.47
5419,12199,10,37.082053052724916,31.544496391249623,37.25,36.15,36.47
4057,12208,10,37.25,31.58,37.25,36.31,36.62
2689,12208,10,37.25,31.58,37.25,36.31,36.62
1435,12208,10,37.25,31.58,37.25,36.31,36.62
5420,12209,10,37.25,31.58,37.25,36.31,36.62
68,12210,10,37.25,31.58,37.25,36.31,36.62
2690,12219,11,37.1,31.58,37.41,36.31,36.47
1436,12219,11,37.1,31.58,37.41,36.31,36.47
4058,12219,11,37.1,31.58,37.41,36.31,36.47
5421,12220,11,37.1,31.58,37.41,36.31,36.47
69,12221,11,37.1,31.58,37.41,36.31,36.47
4059,12229,10,36.94,31.58,37.1,36.47,36.47
1437,12229,10,36.94,31.58,37.1,36.47,36.47
2691,12229,10,36.94,31.58,37.1,36.47,36.47
5422,12230,10,36.94,31.58,37.1,36.47,36.47
70,12231,10,36.94,31.58,37.1,36.47,36.47
2692,12239,10,36.78,31.42,37.25,36.31,35.84
1438,12239,10,36.78,31.42,37.25,36.31,35.84
4060,12239,10,36.78,31.42,37.25,36.31,35.84
5423,12240,10,36.78,31.42,37.25,36.31,35.84
71,12241,10,36.78,31.42,37.25,36.31,35.84
2693,12249,10,37.1,31.74,37.41,36.31,35.99
1439,12249,10,37.1,31.74,37.41,36.31,35.99
4061,12249,10,37.1,31.74,37.41,36.31,35.99
5424,12250,10,37.1,31.74,37.41,36.31,35.99
72,12252,11,37.1,31.74,37.41,36.31,35.99
1440,12260,11,36.78,31.42,37.57,36.47,36.359116471488115
2694,12260,11,36.78,31.42,37.57,36.47,36.363653014663726
4062,12260,11,36.78,31.42,37.57,36.47,36.37810780547458
5425,12261,11,36.78,31.42,37.57,36.47,36.402014713705356
73,12262,10,36.78,31.42,37.57,36.47,36.360965931306076
1441,12270,10,37.1,31.26,37.25,36.31,35.99
2695,12270,10,37.1,31.26,37.25,36.31,35.99
4063,12270,10,37.1,31.26,37.25,36.31,35.99
5426,12271,10,37.1,31.26,37.25,36.31,35.99
74,12272,10,37.1,31.26,37.25,36.31,35.99
2696,12280,10,37.1,31.44852153513062,37.1,36.42740833590075,36.15
5427,12281,10,37.1,31.450815275641503,37.1,36.44395216121754,36.15
75,12282,10,37.1,31.44335930823218,37.1,36.45564141664321,36.15
4065,12290,10,36.78,31.42,37.41,36.47,36.31
2697,12290,10,36.78,31.42,37.41,36.47,36.31
1443,12290,10,36.78,31.42,37.41,36.47,36.31
5428,12291,10,36.78,31.42,37.41,36.47,36.31
76,12293,11,36.78,31.42,37.41,36.47,36.31
2698,12301,11,36.78,31.42,37.25,36.15,36.31
4066,12301,11,36.78,31.42,37.25,36.15,36.31
1444,12301,11,36.78,31.42,37.25,36.15,36.31
5429,12302,11,36.78,31.42,37.25,36.15,36.31
77,12303,10,36.78,31.42,37.25,36.15,36.31
2699,12311,10,36.94,31.42,37.41,36.46898283333853,36.62
4067,12311,10,36.94,31.42,37.41,36.49749430762465,36.62
1445,12311,10,36.94,31.42,37.41,36.504249602270754,36.62
5430,12312,10,36.94,31.42,37.41,36.5033228418104,36.62
78,12313,10,36.94,31.42,37.41,36.50700285120687,36.62
1446,12321,10,36.78,31.26,37.25,36.78,36.32833483108781
2700,12321,10,36.78,31.26,37.25,36.78,36.2772406648553
4068,12321,10,36.78,31.26,37.25,36.78,36.27712144768171
79,12323,10,36.78,31.26,37.25,36.78,36.37322120412578
4069,12332,11,37.25,31.74,37.25,36.62,36.47605255359776
2701,12332,11,37.25,31.74,37.25,36.62,36.58226301567108
1447,12332,11,37.25,31.74,37.25,36.62,36.59235821581014
80,12334,11,37.25,31.74,37.25,36.62,36.48729552667242
1448,12342,10,37.25,31.58,37.57,36.47,35.99
2702,12342,10,37.25,31.58,37.57,36.47,35.99
4070,12342,10,37.25,31.58,37.57,36.47,35.99
5433,12343,11,37.25,31.58,37.57,36.47,35.99
81,12344,10,37.25,31.58,37.57,36.47,35.99
4071,12352,10,36.94,31.42779810955033,37.57,36.47,36.31
2703,12352,10,36.94,31.42613720854486,37.57,36.47,36.31
5434,12353,10,36.94,31.436512542970952,37.57,36.47,36.31
82,12354,10,36.94,31.452551988195843,37.57,36.47,36.31
4072,12362,10,36.94,31.58,37.25,36.47,36.47
1450,12362,10,36.94,31.58,37.25,36.47,36.47
2704,12362,10,36.94,31.58,37.25,36.47,36.47
5435,12363,10,36.94,31.58,37.25,36.47,36.47
83,12364,10,36.94,31.58,37.25,36.47,36.47
2705,12373,11,37.1,31.58,37.57,36.31,36.62
4073,12373,11,37.1,31.58,37.57,36.31,36.62
1451,12373,11,37.1,31.58,37.57,36.31,36.62
5436,12374,11,37.1,31.58,37.57,36.31,36.62
84,12375,11,37.1,31.58,37.57,36.31,36.62
2706,12383,10,37.25,31.58,37.1,36.47,36.94
1452,12383,10,37.25,31.58,37.1,36.47,36.94
4074,12383,10,37.25,31.58,37.1,36.47,36.94
5437,12384,10,37.25,31.58,37.1,36.47,36.94
85,12385,10,37.25,31.58,37.1,36.47,36.94
4075,12393,10,37.25,31.58,37.25,36.47,36.31
1453,12393,10,37.25,31.58,37.25,36.47,36.31
2707,12393,10,37.25,31.58,37.25,36.47,36.31
5438,12394,10,37.25,31.58,37.25,36.47,36.31
86,12395,10,37.25,31.58,37.25,36.47,36.31
4076,12403,10,36.78,31.58,37.73,36.47,36.31
2708,12403,10,36.78,31.58,37.73,36.47,36.31
1454,12403,10,36.78,31.58,37.73,36.47,36.31
5439,12404,10,36.78,31.58,37.73,36.47,36.31
87,12406,11,36.78,31.58,37.73,36.47,36.31
4077,12414,11,36.94,31.74,37.57,36.78,36.47
2709,12414,11,36.94,31.74,37.57,36.78,36.47
1455,12414,11,36.94,31.74,37.57,36.78,36.47
5440,12415,11,36.94,31.74,37.57,36.78,36.47
88,12416,10,36.94,31.74,37.57,36.78,36.47
1456,12424,10,37.1,31.399050005522334,37.25,36.78,35.99
2710,12424,10,37.1,31.371248452127404,37.25,36.78,35.99
4078,12424,10,37.1,31.390260944972262,37.25,36.78,35.99
5441,12425,10,37.1,31.404450264138926,37.25,36.78,35.99
89,12426,10,37.1,31.408144831913557,37.25,36.78,35.99
1457,12434,10,37.1,31.26,37.57,36.78,36.31
4079,12434,10,37.1,31.26,37.57,36.78,36.31
2711,12434,10,37.1,31.26,37.57,36.78,36.31
5442,12435,10,37.1,31.26,37.57,36.78,36.31
90,12436,10,37.1,31.26,37.57,36.78,36.31
2712,12444,10,37.085907570349725,31.58,37.25,36.62,36.47
4080,12444,10,37.11115655404168,31.58,37.25,36.62,36.47
1458,12444,10,37.12790931737084,31.58,37.25,36.62,36.47
5443,12445,10,37.12559144654597,31.58,37.25,36.62,36.47
91,12447,11,37.08804060964972,31.58,37.25,36.62,36.47
1459,12455,11,37.073614922988575,31.58,37.41,36.47,36.31
2713,12455,11,37.05506029018658,31.58,37.41,36.47,36.31
4081,12455,11,37.07367653290143,31.58,37.41,36.47,36.31
5444,12456,11,37.083378889626836,31.58,37.41,36.47,36.31
92,12457,10,37.08010005652943,31.58,37.41,36.47,36.31
2714,12465,10,37.1,31.26,37.25,36.62,36.15
1460,12465,10,37.1,31.26,37.25,36.62,36.15
4082,12465,10,37.1,31.26,37.25,36.62,36.15
5445,12466,10,37.1,31.26,37.25,36.62,36.15
93,12467,10,37.1,31.26,37.25,36.62,36.15
1461,12475,10,37.1,31.26,37.41,36.94,36.31
2715,12475,10,37.1,31.26,37.41,36.94,36.31
4083,12475,10,37.1,31.26,37.41,36.94,36.31
5446,12476,10,37.1,31.26,37.41,36.94,36.31
94,12477,10,37.1,31.26,37.41,36.94,36.31
1462,12485,10,37.1,31.11,37.41,36.47,36.47
4084,12485,10,37.1,31.11,37.41,36.47,36.47
2716,12485,10,37.1,31.11,37.41,36.47,36.47
5447,12486,10,37.1,31.11,37.41,36.47,36.47
95,12488,11,37.1,31.11,37.41,36.47,36.47
1463,12496,11,37.25,31.74,37.25,36.78,36.62
2717,12496,11,37.25,31.74,37.25,36.78,36.62
4085,12496,11,37.25,31.74,37.25,36.78,36.62
5448,12497,11,37.25,31.74,37.25,36.78,36.62
96,12498,10,37.25,31.74,37.25,36.78,36.62
1464,12506,10,37.04990593108684,31.42,37.73,36.62,36.31
2718,12506,10,36.997764231777346,31.42,37.73,36.62,36.31
4086,12506,10,37.015217892609094,31.42,37.73,36.62,36.31
5449,12507,10,37.05397496571469,31.42,37.73,36.62,36.31
1465,12516,10,37.25,31.58,37.57,36.78,36.47
2719,12516,10,37.25,31.58,37.57,36.78,36.47
4087,12516,10,37.25,31.58,37.57,36.78,36.47
5450,12517,10,37.25,31.58,37.57,36.78,36.47
98,12518,10,37.25,31.58,37.57,36.78,36.47
2720,12526,10,37.1,31.26,37.57,36.94,36.62
4088,12526,10,37.1,31.26,37.57,36.94,36.62
1466,12526,10,37.1,31.26,37.57,36.94,36.62
5451,12528,11,37.1,31.26,37.57,36.94,36.62
99,12529,11,37.1,31.26,37.57,36.94,36.62
2721,12537,11,37.41,31.58,37.57,36.81769241557591,37.1
1467,12537,11,37.41,31.58,37.57,36.835616777906196,37.1
5452,12538,10,37.41,31.58,37.57,36.8342936831121,37.1
100,12539,10,37.41,31.58,37.57,36.81964658909811,37.1
4090,12547,10,37.1,31.58,37.41,36.78,36.47686461064148
1468,12547,10,37.1,31.58,37.41,36.78,36.404365043664974
2722,12547,10,37.1,31.58,37.41,36.78,36.401426833571016
101,12549,10,37.1,31.58,37.41,36.78,36.41243206023266
2723,12557,10,37.25,31.58,37.25,36.78,36.47
1469,12557,10,37.25,31.58,37.25,36.78,36.47
4091,12557,10,37.25,31.58,37.25,36.78,36.47
5454,12558,10,37.25,31.58,37.25,36.78,36.47
