ID,timestamp,temperature,humidity,timediff
2695,2014-12-09 12:30:00,22.58,37.25,10
2696,2014-12-09 12:40:00,22.58,37.1,10
2697,2014-12-09 12:50:00,22.58,37.41,10
2698,2014-12-09 13:01:00,22.25,37.25,11
2699,2014-12-09 13:11:00,22.25,37.41,10
2700,2014-12-09 13:21:00,22.25,37.25,10
2701,2014-12-09 13:32:00,22.25,37.25,11
2702,2014-12-09 13:42:00,22.25,37.57,10
2703,2014-12-09 13:52:00,22.25,37.57,10
2704,2014-12-09 14:02:00,22.25,37.25,10
2705,2014-12-09 14:13:00,22.25,37.57,11
2706,2014-12-09 14:23:00,21.93,37.1,10
2707,2014-12-09 14:33:00,22.25,37.25,10
2708,2014-12-09 14:43:00,,37.73,10
2709,2014-12-09 14:54:00,22.25,37.57,11
2710,2014-12-09 15:04:00,22.25,37.25,10
2711,2014-12-09 15:14:00,22.25,37.57,10
2712,2014-12-09 15:24:00,22.25,37.25,10
2713,2014-12-09 15:35:00,22.25,37.41,11
2714,2014-12-09 15:45:00,,37.25,10
2715,2014-12-09 15:55:00,21.93,37.41,10
2716,2014-12-09 16:05:00,21.93,37.41,10
2717,2014-12-09 16:16:00,22.25,37.25,11
2718,2014-12-09 16:26:00,22.25,37.73,10
2719,2014-12-09 16:36:00,22.25,37.57,10
2720,2014-12-09 16:46:00,22.25,37.57,10
2721,2014-12-09 16:57:00,22.25,37.57,11
2722,2014-12-09 17:07:00,22.25,37.41,10
2723,2014-12-09 17:17:00,22.25,37.25,10
2724,2014-12-09 17:28:00,21.93,37.57,11
2725,2014-12-09 17:38:00,21.93,37.41,10
2726,2014-12-09 17:48:00,21.93,37.25,10
2729,2014-12-09 18:19:00,21.93,37.25,10
2730,2014-12-09 18:29:00,21.93,37.41,10
2731,2014-12-09 18:39:00,21.93,37.57,10
2732,2014-12-09 18:50:00,21.93,37.57,11
2733,2014-12-09 19:00:00,21.93,37.57,10
2734,2014-12-09 19:10:00,21.93,37.41,10
2735,2014-12-09 19:20:00,21.93,37.73,10
2736,2014-12-09 19:31:00,21.93,37.25,11
2737,2014-12-09 19:41:00,21.93,37.57,10
2738,2014-12-09 19:51:00,21.93,37.41,10
2739,2014-12-09 20:01:00,21.93,37.25,10
2740,2014-12-09 20:12:00,21.93,37.25,11
2741,2014-12-09 20:22:00,21.93,37.73,10
2744,2014-12-09 20:53:00,22.25,36.94,11
2745,2014-12-09 21:03:00,22.25,37.25,10
2746,2014-12-09 21:13:00,22.58,37.1,10
2747,2014-12-09 21:24:00,22.58,37.25,11
2748,2014-12-09 21:34:00,22.58,36.78,10
2749,2014-12-09 21:44:00,22.9,37.1,10
2750,2014-12-09 21:54:00,23.22,36.94,10
2751,2014-12-09 22:05:00,22.9,37.1,11
2752,2014-12-09 22:15:00,23.22,37.1,10
2753,2014-12-09 22:25:00,23.22,36.62,10
2754,2014-12-09 22:35:00,23.22,36.78,10
2755,2014-12-09 22:46:00,23.22,37.1,11
2756,2014-12-09 22:56:00,23.22,36.78,10
2757,2014-12-09 23:06:00,23.54,37.41,10
2758,2014-12-09 23:16:00,23.54,37.25,10
2759,2014-12-09 23:27:00,,37.41,11
2760,2014-12-09 23:37:00,23.22,37.88,10
2761,2014-12-09 23:47:00,23.54,37.57,10
2763,2014-12-10 02:01:00,23.54,38.36,10
2764,2014-12-10 02:11:00,23.22,38.67,10
2765,2014-12-10 02:22:00,23.22,38.83,11
2766,2014-12-10 02:32:00,23.54,38.83,10
2767,2014-12-10 08:45:00,23.87,41.98,373
2768,2014-12-10 08:56:00,23.87,41.67,11
2769,2014-12-10 09:06:00,23.87,41.83,10
2770,2014-12-10 09:16:00,23.87,41.67,10
2771,2014-12-10 09:26:00,23.87,41.51,10
2772,2014-12-10 09:37:00,23.87,,11
2773,2014-12-10 09:47:00,23.87,41.67,10
2774,2014-12-10 09:57:00,23.87,41.35,10
2775,2014-12-10 10:07:00,23.87,41.35,10
2776,2014-12-10 10:18:00,23.87,41.35,11
2777,2014-12-10 10:28:00,23.54,41.2,10
2778,2014-12-10 10:38:00,23.87,41.2,10
2779,2014-12-10 10:48:00,23.87,41.51,10
2781,2014-12-10 11:09:00,23.87,41.2,10
2782,2014-12-10 11:19:00,23.87,41.35,10
2783,2014-12-10 11:30:00,23.54,41.51,11
2784,2014-12-10 11:40:00,23.54,41.67,10
2785,2014-12-10 11:50:00,23.22,41.83,10
2786,2014-12-10 12:00:00,23.54,41.67,10
2787,2014-12-10 12:11:00,23.22,41.98,11
2788,2014-12-10 12:21:00,23.22,41.67,10
2789,2014-12-10 12:31:00,23.22,41.98,10
2790,2014-12-10 12:41:00,23.22,42.14,10
2791,2014-12-10 12:52:00,22.9,41.83,11
2792,2014-12-10 13:02:00,23.22,42.14,10
2793,2014-12-10 13:12:00,22.9,42.14,10
2795,2014-12-10 13:33:00,22.9,41.98,11
2796,2014-12-10 13:43:00,,41.98,10
2797,2014-12-10 13:53:00,22.9,41.98,10
2798,2014-12-10 14:04:00,22.9,42.3,11
2799,2014-12-10 14:14:00,22.9,42.14,10
2800,2014-12-10 14:24:00,22.9,42.3,10
2801,2014-12-10 14:34:00,22.9,41.98,10
2802,2014-12-10 14:45:00,22.9,41.98,11
2803,2014-12-10 14:55:00,22.9,,10
2804,2014-12-10 15:05:00,22.9,42.46,10
2805,2014-12-10 15:15:00,22.9,42.14,10
2806,2014-12-10 15:26:00,22.9,42.14,11
2807,2014-12-10 15:36:00,22.58,42.46,10
2809,2014-12-10 15:56:00,,42.3,10
2810,2014-12-10 16:07:00,22.9,,11
2811,2014-12-10 16:17:00,22.58,42.3,10
2812,2014-12-10 16:27:00,22.58,42.46,10
2813,2014-12-10 16:38:00,22.58,42.93,11
2814,2014-12-10 16:48:00,22.58,42.3,10
2815,2014-12-10 16:58:00,22.58,42.3,10
2816,2014-12-10 17:08:00,22.58,42.3,10
2817,2014-12-10 17:19:00,22.58,42.61,11
2818,2014-12-10 17:29:00,22.58,42.46,10
2819,2014-12-10 17:39:00,22.58,42.46,10
2820,2014-12-10 17:49:00,22.58,42.46,10
2821,2014-12-10 18:00:00,22.58,42.61,11
2822,2014-12-10 18:10:00,22.25,42.61,10
2823,2014-12-10 18:20:00,22.25,42.46,10
2824,2014-12-10 18:30:00,22.25,42.77,10
2825,2014-12-10 18:41:00,22.25,42.77,11
2826,2014-12-10 18:51:00,22.25,42.93,10
2827,2014-12-10 19:01:00,22.58,42.61,10
2828,2014-12-10 19:12:00,22.25,42.93,11
2830,2014-12-10 19:32:00,22.25,42.61,10
2831,2014-12-10 19:42:00,22.25,42.93,10
2832,2014-12-10 19:53:00,22.25,42.61,11
2833,2014-12-10 20:03:00,22.25,42.46,10
2834,2014-12-10 20:13:00,22.25,42.61,10
2835,2014-12-10 20:23:00,22.25,42.93,10
2836,2014-12-10 20:34:00,22.25,42.77,11
2837,2014-12-10 20:44:00,22.25,42.61,10
2838,2014-12-10 20:54:00,22.58,42.77,10
2839,2014-12-10 21:04:00,22.25,42.61,10
2840,2014-12-10 21:15:00,22.58,42.3,11
2841,2014-12-10 21:25:00,22.58,42.46,10
2842,2014-12-10 21:35:00,22.9,42.3,10
2843,2014-12-10 21:46:00,22.9,41.83,11
2844,2014-12-10 21:56:00,22.9,41.98,10
2845,2014-12-10 22:06:00,22.9,41.67,10
2846,2014-12-10 22:16:00,23.22,41.51,10
2847,2014-12-15 01:44:00,23.22,48.29,5968
2848,2014-12-15 01:55:00,23.22,47.03,11
2849,2014-12-16 03:14:00,33.54,14.87,1519
2850,2014-12-16 03:35:00,31.29,13.92,21
2851,2014-12-16 03:45:00,31.61,13.45,10
2852,2014-12-16 04:36:00,31.29,12.82,51
2854,2014-12-16 04:57:00,30.0,14.55,10
2855,2014-12-16 05:07:00,30.0,12.5,10
2856,2014-12-16 05:17:00,29.67,11.4,10
2857,2014-12-16 05:28:00,29.35,12.19,11
2858,2014-12-16 05:38:00,29.03,12.97,10
2859,2014-12-16 05:48:00,23.87,37.73,10
2860,2014-12-16 05:58:00,23.22,39.46,10
2861,2014-12-16 06:09:00,22.9,40.09,11
2862,2014-12-16 06:19:00,22.25,42.77,10
2863,2014-12-16 06:29:00,21.61,44.19,10
2864,2014-12-16 06:40:00,21.61,44.66,11
2865,2014-12-16 06:50:00,21.61,38.83,10
2866,2014-12-16 07:00:00,21.93,35.52,10
2867,2014-12-16 07:10:00,21.61,37.88,10
2868,2014-12-16 07:21:00,20.64,43.25,11
2869,2014-12-16 07:31:00,20.32,37.73,10
2870,2014-12-16 07:41:00,19.67,,10
2871,2014-12-16 07:51:00,20.32,37.25,10
2872,2014-12-16 08:02:00,18.38,38.67,11
2873,2014-12-16 08:12:00,18.38,41.83,10
2874,2014-12-16 08:22:00,18.38,38.83,10
2875,2014-12-16 08:32:00,18.38,35.52,10
2876,2014-12-16 08:43:00,18.7,34.57,11
2877,2014-12-16 08:53:00,18.7,35.68,10
2878,2014-12-16 09:03:00,18.7,35.68,10
2880,2014-12-16 09:24:00,18.38,29.21,10
2881,2014-12-16 09:34:00,18.38,29.84,10
2882,2014-12-16 09:44:00,18.38,32.05,10
2883,2014-12-16 09:55:00,18.06,33.79,11
2884,2014-12-16 10:05:00,17.41,34.1,10
2885,2014-12-16 10:15:00,17.09,33.31,10
2886,2014-12-16 10:25:00,17.09,34.42,10
2887,2014-12-16 10:36:00,16.77,35.2,11
2888,2014-12-16 10:46:00,16.77,35.05,10
2889,2014-12-16 10:56:00,16.77,35.52,10
2890,2014-12-16 11:06:00,16.45,36.15,10
2891,2014-12-16 11:17:00,16.12,38.04,11
2892,2014-12-16 11:27:00,15.8,37.88,10
2893,2014-12-16 11:37:00,15.8,38.83,10
2894,2014-12-16 11:48:00,15.48,39.93,11
2895,2014-12-16 11:58:00,15.48,40.09,10
2896,2014-12-16 12:08:00,15.48,39.46,10
2897,2014-12-16 12:18:00,15.48,38.52,10
2898,2014-12-16 12:29:00,15.16,,11
2900,2014-12-16 12:49:00,,40.41,10
2901,2014-12-16 12:59:00,14.83,41.83,10
2902,2014-12-16 13:10:00,14.83,42.3,11
2903,2014-12-16 13:20:00,14.83,41.98,10
2904,2014-12-16 13:30:00,14.83,41.83,10
2905,2014-12-16 13:40:00,14.51,45.14,10
2907,2014-12-16 14:01:00,14.19,43.88,10
2908,2014-12-16 14:11:00,13.87,45.14,10
2909,2014-12-16 14:22:00,13.87,47.03,11
2910,2014-12-16 14:32:00,14.19,45.93,10
2911,2014-12-16 14:42:00,14.19,45.45,10
2914,2014-12-16 15:13:00,13.87,45.93,10
2915,2014-12-16 15:23:00,13.87,46.08,10
2916,2014-12-16 15:33:00,13.54,47.03,10
2917,2014-12-16 15:44:00,13.22,47.03,11
2919,2014-12-16 16:04:00,13.22,48.45,10
2920,2014-12-16 16:14:00,13.54,47.5,10
2921,2014-12-16 16:25:00,13.22,49.39,11
2922,2014-12-16 16:35:00,13.22,48.61,10
2923,2014-12-16 16:45:00,12.9,49.71,10
2924,2014-12-16 16:56:00,12.9,49.71,11
2925,2014-12-16 17:06:00,12.58,49.71,10
2926,2014-12-16 17:16:00,12.58,52.23,10
2927,2014-12-16 17:26:00,12.58,50.97,10
2929,2014-12-16 17:47:00,12.58,50.81,10
2930,2014-12-16 17:57:00,12.58,50.02,10
2931,2014-12-16 18:07:00,12.58,50.66,10
2932,2014-12-16 18:18:00,12.58,50.18,11
2933,2014-12-16 18:28:00,12.25,50.66,10
2934,2014-12-16 18:38:00,12.25,52.23,10
2936,2014-12-16 18:59:00,11.93,53.81,11
2937,2014-12-16 19:09:00,11.93,54.75,10
2938,2014-12-16 19:19:00,11.93,53.81,10
2939,2014-12-16 19:30:00,12.25,53.18,11
2940,2014-12-16 19:40:00,11.93,52.86,10
2941,2014-12-16 19:50:00,12.25,51.44,10
2942,2014-12-16 20:00:00,12.58,53.18,10
2944,2014-12-16 20:21:00,13.22,50.18,10
2945,2014-12-16 20:31:00,13.87,49.08,10
2946,2014-12-16 20:41:00,13.87,50.5,10
2947,2014-12-16 20:52:00,13.87,48.13,11
2949,2014-12-16 21:12:00,14.83,45.93,10
2950,2014-12-16 21:22:00,15.16,42.93,10
2951,2014-12-16 21:33:00,,41.04,11
2952,2014-12-16 21:43:00,15.8,41.35,10
2953,2014-12-16 21:53:00,16.45,42.14,10
2954,2014-12-16 22:04:00,16.77,40.41,11
2955,2014-12-16 22:14:00,17.09,38.36,10
2956,2014-12-16 22:24:00,17.09,38.99,10
2957,2014-12-16 22:34:00,17.41,37.88,10
2958,2014-12-16 22:45:00,17.74,36.94,11
2959,2014-12-16 22:55:00,17.41,36.78,10
2960,2014-12-16 23:05:00,18.38,36.94,10
2962,2014-12-16 23:26:00,18.06,33.47,11
2963,2014-12-16 23:36:00,18.7,35.05,10
2964,2014-12-16 23:46:00,18.7,34.89,10
2965,2014-12-16 23:56:00,19.67,31.58,10
2967,2014-12-17 00:17:00,20.96,30.16,10
2968,2014-12-17 00:27:00,20.0,32.05,10
2969,2014-12-17 00:38:00,20.0,,11
2970,2014-12-17 00:48:00,19.67,27.64,10
2971,2014-12-17 00:58:00,20.0,30.16,10
2972,2014-12-17 01:08:00,19.03,28.27,10
2973,2014-12-17 01:19:00,20.0,27.32,11
2974,2014-12-17 01:29:00,20.64,28.58,10
2975,2014-12-17 01:39:00,20.64,27.32,10
2976,2014-12-17 01:49:00,20.64,26.22,10
2977,2014-12-17 02:00:00,20.0,27.48,11
2978,2014-12-17 02:10:00,21.29,27.79,10
2980,2014-12-17 02:30:00,20.96,29.37,10
2981,2014-12-17 02:41:00,21.93,28.58,11
2982,2014-12-17 02:51:00,22.58,29.84,10
2983,2014-12-17 03:01:00,21.93,27.01,10
2984,2014-12-17 03:12:00,22.58,28.27,11
2985,2014-12-17 03:22:00,22.25,25.59,10
2986,2014-12-17 03:32:00,22.58,27.95,10
2987,2014-12-17 03:42:00,22.9,26.53,10
2988,2014-12-17 03:53:00,23.22,25.74,11
2989,2014-12-17 04:03:00,22.9,24.96,10
2990,2014-12-17 04:13:00,23.87,25.9,10
2991,2014-12-17 04:23:00,23.87,24.17,10
2992,2014-12-17 04:34:00,24.19,25.11,11
2993,2014-12-17 04:44:00,23.54,27.16,10
2994,2014-12-17 04:54:00,22.9,27.95,10
2995,2014-12-17 05:04:00,22.25,27.48,10
2996,2014-12-17 05:15:00,22.58,30.32,11
2997,2014-12-17 05:25:00,22.9,29.06,10
2998,2014-12-17 05:35:00,22.25,28.9,10
2999,2014-12-17 05:46:00,22.58,29.37,11
3000,2014-12-17 05:56:00,21.93,28.9,10
3001,2014-12-17 06:06:00,21.61,27.64,10
3002,2014-12-17 06:16:00,21.29,29.37,10
3003,2014-12-17 06:27:00,21.29,29.53,11
3004,2014-12-17 06:37:00,20.96,30.79,10
3005,2014-12-17 06:47:00,20.64,31.42,10
3006,2014-12-17 06:57:00,20.64,32.52,10
3007,2014-12-17 07:08:00,20.32,35.84,11
3008,2014-12-17 07:18:00,20.32,34.89,10
3009,2014-12-17 07:28:00,20.32,35.99,10
3010,2014-12-17 07:38:00,20.0,,10
3011,2014-12-17 07:49:00,20.0,37.1,11
3012,2014-12-17 07:59:00,19.67,38.52,10
3013,2014-12-17 08:09:00,19.67,38.52,10
3014,2014-12-17 08:20:00,19.67,,11
3016,2014-12-17 08:40:00,19.35,35.2,10
3017,2014-12-17 08:50:00,19.03,35.36,10
3018,2014-12-17 09:01:00,18.7,36.47,11
3019,2014-12-17 09:11:00,18.7,36.62,10
3020,2014-12-17 09:21:00,18.38,37.25,10
3021,2014-12-17 09:31:00,18.06,37.57,10
3022,2014-12-17 09:42:00,17.74,37.25,11
3023,2014-12-17 09:52:00,17.41,38.04,10
3024,2014-12-17 10:02:00,17.09,39.62,10
3025,2014-12-17 10:12:00,16.77,40.57,10
3026,2014-12-17 10:23:00,16.77,39.93,11
3027,2014-12-17 10:33:00,16.45,41.2,10
3028,2014-12-17 10:43:00,16.45,41.35,10
3029,2014-12-17 10:54:00,16.45,41.67,11
3030,2014-12-17 11:04:00,16.12,43.4,10
3031,2014-12-17 11:14:00,15.8,43.72,10
3032,2014-12-17 11:24:00,15.8,43.4,10
3034,2014-12-17 11:45:00,15.48,43.88,10
3035,2014-12-17 11:55:00,15.16,44.51,10
3036,2014-12-17 12:05:00,,44.19,10
3037,2014-12-17 12:16:00,15.16,43.88,11
3038,2014-12-17 12:26:00,15.16,43.4,10
3039,2014-12-17 12:36:00,15.16,42.61,10
3040,2014-12-17 12:46:00,15.16,41.51,10
3041,2014-12-17 12:57:00,15.16,41.35,11
3042,2014-12-17 13:07:00,14.83,41.67,10
3043,2014-12-17 13:17:00,14.19,44.66,10
3044,2014-12-17 13:28:00,14.19,46.4,11
3047,2014-12-17 13:58:00,12.9,47.66,10
3048,2014-12-17 14:09:00,12.58,48.13,11
3049,2014-12-17 14:19:00,12.25,49.08,10
3050,2014-12-17 14:29:00,12.58,48.92,10
3051,2014-12-17 14:39:00,12.25,50.66,10
3052,2014-12-17 14:50:00,12.25,50.02,11
3053,2014-12-17 15:00:00,12.25,51.92,10
3054,2014-12-17 15:10:00,12.25,,10
3055,2014-12-17 15:20:00,12.25,50.34,10
3056,2014-12-17 15:31:00,11.93,51.6,11
3057,2014-12-17 15:41:00,12.25,51.6,10
3058,2014-12-17 15:51:00,12.58,50.34,10
3059,2014-12-17 16:02:00,12.58,49.55,11
3060,2014-12-17 16:12:00,12.9,50.34,10
3061,2014-12-17 16:22:00,12.9,49.55,10
3062,2014-12-17 16:32:00,12.9,49.71,10
3063,2014-12-17 16:43:00,12.9,50.34,11
3065,2014-12-17 17:03:00,12.58,52.23,10
3066,2014-12-17 17:13:00,12.9,51.76,10
3067,2014-12-17 17:24:00,12.58,52.23,11
3069,2014-12-17 17:44:00,12.58,52.39,10
3070,2014-12-17 17:54:00,12.25,52.39,10
3071,2014-12-17 18:05:00,12.25,52.71,11
3072,2014-12-17 18:15:00,11.93,52.86,10
3073,2014-12-17 18:25:00,11.93,53.34,10
3075,2014-12-17 18:46:00,11.93,,10
3076,2014-12-17 18:56:00,11.93,53.34,10
3078,2014-12-17 19:17:00,,54.12,11
3079,2014-12-17 19:27:00,11.93,53.97,10
3080,2014-12-17 19:37:00,11.93,53.02,10
3082,2014-12-17 19:58:00,12.9,51.92,11
3083,2014-12-17 20:08:00,13.22,50.34,10
3084,2014-12-17 20:18:00,13.54,,10
3085,2014-12-17 20:29:00,14.83,49.24,11
3087,2014-12-17 20:49:00,15.16,47.03,10
3088,2014-12-17 20:59:00,15.8,46.24,10
3089,2014-12-17 21:10:00,16.45,43.25,11
3090,2014-12-17 21:20:00,17.09,42.14,10
3091,2014-12-17 21:30:00,17.74,39.93,10
3092,2014-12-17 21:40:00,18.38,38.36,10
3093,2014-12-17 21:51:00,19.03,36.62,11
3094,2014-12-17 22:01:00,20.0,36.31,10
3095,2014-12-17 22:11:00,20.0,34.57,10
3096,2014-12-17 22:21:00,20.64,33.31,10
3097,2014-12-17 22:32:00,,32.84,11
3098,2014-12-17 22:42:00,21.61,32.37,10
3099,2014-12-17 22:52:00,,30.63,10
3100,2014-12-17 23:02:00,23.22,29.06,10
3101,2014-12-17 23:13:00,23.87,27.01,11
3102,2014-12-17 23:23:00,23.87,26.53,10
3103,2014-12-17 23:33:00,24.51,26.53,10
3104,2014-12-17 23:44:00,24.51,25.9,11
3105,2014-12-17 23:54:00,24.51,26.69,10
3106,2014-12-18 00:04:00,24.51,25.27,10
3107,2014-12-18 00:14:00,23.87,30.32,10
3108,2014-12-18 00:25:00,23.22,29.69,11
3110,2014-12-18 00:45:00,23.87,27.64,10
3111,2014-12-18 00:55:00,23.87,28.11,10
3112,2014-12-18 01:06:00,24.51,28.27,11
3113,2014-12-18 01:16:00,23.54,28.9,10
3114,2014-12-18 01:26:00,22.9,28.58,10
3115,2014-12-18 01:36:00,22.9,28.42,10
3116,2014-12-18 01:47:00,23.22,29.69,11
3117,2014-12-18 01:57:00,23.22,26.69,10
3118,2014-12-18 02:07:00,23.87,26.69,10
3119,2014-12-18 02:18:00,23.54,26.53,11
3120,2014-12-18 02:28:00,23.87,26.22,10
3121,2014-12-18 02:38:00,23.87,26.06,10
3122,2014-12-18 02:48:00,24.19,25.74,10
3123,2014-12-18 02:59:00,25.16,26.06,11
3125,2014-12-18 03:19:00,23.87,25.74,10
3126,2014-12-18 03:29:00,25.16,25.9,10
3127,2014-12-18 03:40:00,24.51,23.22,11
3129,2014-12-18 04:00:00,22.58,31.26,10
3130,2014-12-18 04:10:00,22.25,33.15,10
3131,2014-12-18 04:21:00,21.61,35.36,11
3132,2014-12-18 04:31:00,,47.98,10
3133,2014-12-18 04:41:00,16.77,55.39,10
3134,2014-12-18 04:52:00,,54.44,11
3135,2014-12-18 05:02:00,17.41,53.34,10
3136,2014-12-18 05:12:00,16.77,51.44,10
3137,2014-12-18 05:22:00,16.12,55.07,10
3138,2014-12-18 05:33:00,15.16,59.64,11
3139,2014-12-18 05:43:00,14.83,60.9,10
3140,2014-12-18 05:53:00,14.83,62.64,10
3141,2014-12-18 06:03:00,14.83,63.43,10
3142,2014-12-18 06:14:00,14.83,61.22,11
3143,2014-12-18 06:24:00,14.83,63.27,10
3144,2014-12-18 06:34:00,15.48,59.8,10
3145,2014-12-18 06:44:00,15.8,58.7,10
3147,2014-12-18 07:05:00,16.45,55.39,10
3148,2014-12-18 07:15:00,16.45,56.49,10
3149,2014-12-18 07:26:00,16.77,55.7,11
3150,2014-12-18 07:36:00,16.45,55.39,10
3151,2014-12-18 07:46:00,16.45,53.65,10
3152,2014-12-18 07:56:00,16.12,56.33,10
3153,2014-12-18 08:07:00,15.8,60.27,11
3154,2014-12-18 08:17:00,15.8,61.69,10
3155,2014-12-18 08:27:00,15.8,59.01,10
3156,2014-12-18 08:37:00,15.8,58.54,10
3157,2014-12-18 08:48:00,15.8,57.44,11
3158,2014-12-18 08:58:00,15.8,,10
3159,2014-12-18 09:08:00,15.48,57.44,10
3160,2014-12-18 09:18:00,15.48,57.59,10
3161,2014-12-18 09:29:00,15.16,59.48,11
3162,2014-12-18 09:39:00,15.16,60.12,10
3163,2014-12-18 09:49:00,15.16,58.85,10
3164,2014-12-18 10:00:00,15.16,61.53,11
3165,2014-12-18 10:10:00,15.16,61.38,10
3166,2014-12-18 10:20:00,15.48,61.22,10
3167,2014-12-18 10:30:00,15.48,60.59,10
3168,2014-12-18 10:41:00,15.48,59.64,11
3169,2014-12-18 10:51:00,15.48,58.07,10
3170,2014-12-18 11:01:00,15.8,55.54,10
3171,2014-12-18 11:11:00,16.12,54.28,10
3172,2014-12-18 11:22:00,16.12,54.75,11
3173,2014-12-18 11:32:00,15.8,54.44,10
3174,2014-12-18 11:42:00,15.8,49.24,10
3175,2014-12-18 11:52:00,15.48,46.24,10
3176,2014-12-18 12:03:00,15.48,47.19,11
3177,2014-12-18 12:13:00,15.16,46.4,10
3178,2014-12-18 12:23:00,,45.3,10
3179,2014-12-18 12:34:00,14.83,44.03,11
3180,2014-12-18 12:44:00,14.83,44.66,10
3181,2014-12-18 12:54:00,14.83,44.98,10
3182,2014-12-18 13:04:00,,45.77,10
3183,2014-12-18 13:15:00,14.51,46.24,11
3185,2014-12-18 13:35:00,14.51,46.87,10
3186,2014-12-18 13:45:00,14.19,47.5,10
3187,2014-12-18 13:56:00,14.19,48.45,11
3188,2014-12-18 14:06:00,14.19,49.24,10
3189,2014-12-18 14:16:00,13.87,50.66,10
3190,2014-12-18 14:26:00,14.19,50.66,10
3192,2014-12-18 14:47:00,12.9,54.6,10
3193,2014-12-18 14:57:00,13.54,53.18,10
3194,2014-12-18 15:08:00,12.9,54.28,11
3195,2014-12-18 15:18:00,12.9,55.54,10
3196,2014-12-18 15:28:00,12.58,55.54,10
3198,2014-12-18 15:49:00,,56.65,11
3199,2014-12-18 15:59:00,12.25,56.65,10
3200,2014-12-18 16:09:00,12.25,56.33,10
3201,2014-12-18 16:19:00,12.25,56.49,10
3202,2014-12-18 16:30:00,11.93,57.59,11
3203,2014-12-18 16:40:00,11.93,57.75,10
3204,2014-12-18 16:50:00,11.93,58.07,10
3205,2014-12-18 17:00:00,11.93,57.75,10
3206,2014-12-18 17:11:00,11.93,57.75,11
3207,2014-12-18 17:21:00,11.61,57.59,10
3208,2014-12-18 17:31:00,11.61,57.44,10
