ID,timestamp,temperature,humidity
3990,09/12/0014 00:01,23.22,36.15
3991,09/12/0014 00:11,22.9,36.31
3992,09/12/0014 00:21,22.58,35.99
3993,09/12/0014 00:32,22.9,NaN
3994,09/12/0014 00:42,22.9,36.15
3995,09/12/0014 00:52,23.22,35.99
3996,09/12/0014 01:02,23.22,35.99
3997,09/12/0014 01:13,22.9,35.84
3998,09/12/0014 01:23,NaN,35.84
3999,09/12/0014 01:33,23.22,35.84
4000,09/12/0014 01:43,23.22,36.15
4001,09/12/0014 01:54,23.22,36.15
4002,09/12/0014 02:04,23.22,36.15
4003,09/12/0014 02:14,NaN,35.52
4004,09/12/0014 02:25,23.22,35.52
4005,09/12/0014 02:35,22.58,35.99
4006,09/12/0014 02:45,22.9,36.15
4007,09/12/0014 02:55,22.9,35.99
4008,09/12/0014 03:06,22.58,36.62
4009,09/12/0014 03:16,22.58,36.78
4010,09/12/0014 03:26,22.58,36.62
4011,09/12/0014 03:36,22.58,36.47
4012,09/12/0014 03:47,22.58,36.62
4013,09/12/0014 03:57,22.9,36.78
4014,09/12/0014 04:07,22.9,36.62
4015,09/12/0014 04:17,22.9,36.62
4016,09/12/0014 04:28,22.9,36.62
4017,09/12/0014 04:38,22.9,36.31
4018,09/12/0014 04:48,22.9,36.15
4019,09/12/0014 04:58,23.22,36.62
4020,09/12/0014 05:09,22.9,36.94
4021,09/12/0014 05:19,NaN,36.47
4022,09/12/0014 05:29,23.22,36.31
4023,09/12/0014 05:39,22.58,37.1
4024,09/12/0014 05:50,23.22,37.41
4025,09/12/0014 06:00,22.58,37.25
4026,09/12/0014 06:10,22.58,37.25
4027,09/12/0014 06:21,22.58,37.25
4028,09/12/0014 06:31,22.9,37.73
4029,09/12/0014 06:41,22.58,37.25
4030,09/12/0014 06:51,22.9,37.41
4031,09/12/0014 07:02,22.9,37.41
4032,09/12/0014 07:12,22.58,37.57
4033,09/12/0014 07:22,22.58,38.04
4034,09/12/0014 07:32,22.58,38.2
4035,09/12/0014 07:43,NaN,38.04
4036,09/12/0014 07:53,22.25,38.04
4037,09/12/0014 08:03,22.25,37.73
4038,09/12/0014 08:13,23.22,37.1
4039,09/12/0014 08:24,22.9,37.1
4040,09/12/0014 08:34,22.9,36.78
4041,09/12/0014 08:44,23.22,36.62
4042,09/12/0014 08:54,23.22,36.15
4043,09/12/0014 09:05,22.9,36.47
4044,09/12/0014 09:15,22.9,NaN
4045,09/12/0014 09:25,22.9,36.62
4046,09/12/0014 09:36,22.9,36.78
4047,09/12/0014 09:46,22.58,36.47
4048,09/12/0014 09:56,22.9,36.31
4049,09/12/0014 10:06,22.9,36.31
4050,09/12/0014 10:17,NaN,36.62
4051,09/12/0014 10:27,22.9,NaN
4052,09/12/0014 10:37,22.58,36.78
4053,09/12/0014 10:47,22.58,36.31
4054,09/12/0014 10:58,22.58,36.62
4055,09/12/0014 11:08,22.58,36.78
4056,09/12/0014 11:18,22.58,36.15
4057,09/12/0014 11:28,22.58,36.31
4058,09/12/0014 11:39,22.58,36.31
4059,09/12/0014 11:49,22.58,36.47
4060,09/12/0014 11:59,22.58,36.31
4061,09/12/0014 12:09,22.25,36.31
4062,09/12/0014 12:20,22.58,36.47
4063,09/12/0014 12:30,22.25,36.31
4064,09/12/0014 12:40,21.93,NaN
4065,09/12/0014 12:50,22.25,36.47
4066,09/12/0014 13:01,22.25,36.15
4067,09/12/0014 13:11,22.25,36.47
4068,09/12/0014 13:21,22.25,36.78
4069,09/12/0014 13:32,22.25,36.62
4070,09/12/0014 13:42,22.25,36.47
4071,09/12/0014 13:52,22.25,36.47
4072,09/12/0014 14:02,21.93,36.47
4073,09/12/0014 14:13,21.93,36.31
4074,09/12/0014 14:23,22.25,36.47
4075,09/12/0014 14:33,21.93,36.47
4076,09/12/0014 14:43,21.93,36.47
4077,09/12/0014 14:54,22.25,36.78
4078,09/12/0014 15:04,22.25,36.78
4079,09/12/0014 15:14,21.93,36.78
4080,09/12/0014 15:24,21.93,36.62
4081,09/12/0014 15:35,21.93,36.47
4082,09/12/0014 15:45,21.93,36.62
4083,09/12/0014 15:55,21.93,36.94
4084,09/12/0014 16:05,21.93,36.47
4085,09/12/0014 16:16,21.93,36.78
4086,09/12/0014 16:26,22.25,36.62
4087,09/12/0014 16:36,21.93,36.78
4088,09/12/0014 16:46,21.93,36.94
4089,09/12/0014 16:57,NaN,36.94
4090,09/12/0014 17:07,21.93,36.78
4091,09/12/0014 17:17,21.93,36.78
4092,09/12/0014 17:28,21.93,36.78
4093,09/12/0014 17:38,21.93,36.47
4094,09/12/0014 17:48,21.93,36.78
4095,09/12/0014 17:58,21.93,36.78
4096,09/12/0014 18:09,21.93,NaN
4097,09/12/0014 18:19,21.93,36.94
4098,09/12/0014 18:29,21.93,36.94
4099,09/12/0014 18:39,21.93,36.78
4100,09/12/0014 18:50,21.61,36.78
4101,09/12/0014 19:00,21.93,36.94
4102,09/12/0014 19:10,21.61,36.62
4103,09/12/0014 19:20,21.61,36.94
4104,09/12/0014 19:31,21.61,36.94
4105,09/12/0014 19:41,21.61,36.62
4106,09/12/0014 19:51,21.61,36.94
4107,09/12/0014 20:01,21.61,36.47
4108,09/12/0014 20:12,21.93,36.62
4109,09/12/0014 20:22,21.93,36.78
4110,09/12/0014 20:32,21.93,36.62
4111,09/12/0014 20:42,21.93,36.94
4112,09/12/0014 20:53,21.93,36.47
4113,09/12/0014 21:03,21.93,36.47
4114,09/12/0014 21:13,21.93,36.94
4115,09/12/0014 21:24,22.25,36.62
4116,09/12/0014 21:34,22.58,36.62
4117,09/12/0014 21:44,22.58,36.78
4118,09/12/0014 21:54,22.58,36.47
4119,09/12/0014 22:05,22.9,36.47
4120,09/12/0014 22:15,22.9,36.47
4121,09/12/0014 22:25,22.9,36.47
4122,09/12/0014 22:35,22.9,36.62
4123,09/12/0014 22:46,22.9,36.47
4124,09/12/0014 22:56,23.22,36.31
4125,09/12/0014 23:06,23.22,36.62
4126,09/12/0014 23:16,23.22,36.94
4127,09/12/0014 23:27,23.22,36.94
4128,09/12/0014 23:37,23.22,37.25
4129,09/12/0014 23:47,23.22,37.1
4130,10/12/0014 01:50,23.22,37.41
4131,10/12/0014 02:01,23.22,NaN
4132,10/12/0014 02:11,23.22,38.04
4133,10/12/0014 02:21,22.9,38.52
4134,10/12/0014 02:31,23.22,38.52
4135,10/12/0014 08:45,23.54,40.72
4136,10/12/0014 08:55,23.87,40.57
4137,10/12/0014 09:06,23.87,40.88
4138,10/12/0014 09:16,23.87,40.72
4139,10/12/0014 09:26,23.54,40.57
4140,10/12/0014 09:36,23.87,40.41
4141,10/12/0014 09:47,23.87,40.72
4142,10/12/0014 09:57,23.54,40.72
4143,10/12/0014 10:07,23.54,40.72
4144,10/12/0014 10:17,23.54,40.41
4145,10/12/0014 10:28,23.54,40.57
4146,10/12/0014 10:38,23.54,40.41
4147,10/12/0014 10:48,23.54,40.25
4148,10/12/0014 10:59,23.54,40.41
4149,10/12/0014 11:09,NaN,40.72
4150,10/12/0014 11:19,23.54,40.57
4151,10/12/0014 11:29,23.54,40.88
4152,10/12/0014 11:40,23.22,41.04
4153,10/12/0014 11:50,23.22,40.88
4154,10/12/0014 12:00,23.22,41.04
4155,10/12/0014 12:10,22.9,41.2
4156,10/12/0014 12:21,22.9,41.35
4157,10/12/0014 12:31,22.9,41.2
4158,10/12/0014 12:41,22.9,41.51
4159,10/12/0014 12:51,22.9,41.67
4160,10/12/0014 13:02,22.58,41.51
4161,10/12/0014 13:12,22.9,41.51
4162,10/12/0014 13:22,22.58,41.51
4163,10/12/0014 13:32,22.58,41.83
4164,10/12/0014 13:43,22.58,41.51
4165,10/12/0014 13:53,22.58,41.83
4166,10/12/0014 14:03,22.58,41.83
4167,10/12/0014 14:14,22.58,41.67
4168,10/12/0014 14:24,22.58,41.67
4169,10/12/0014 14:34,22.58,41.51
4170,10/12/0014 14:44,22.58,41.83
4171,10/12/0014 14:55,22.58,NaN
4172,10/12/0014 15:05,22.25,41.67
4173,10/12/0014 15:15,22.58,41.83
4174,10/12/0014 15:25,22.25,41.67
4175,10/12/0014 15:36,22.25,41.67
4176,10/12/0014 15:46,22.25,41.98
4177,10/12/0014 15:56,NaN,41.67
4178,10/12/0014 16:06,22.25,41.98
4179,10/12/0014 16:17,22.25,41.98
4180,10/12/0014 16:27,22.25,41.98
4181,10/12/0014 16:37,22.25,41.67
4182,10/12/0014 16:48,22.25,41.67
4183,10/12/0014 16:58,22.25,41.83
4184,10/12/0014 17:08,22.25,NaN
4185,10/12/0014 17:18,22.25,41.98
4186,10/12/0014 17:29,21.93,42.14
4187,10/12/0014 17:39,21.93,41.83
4188,10/12/0014 17:49,22.25,41.83
4189,10/12/0014 17:59,22.25,41.83
4190,10/12/0014 18:10,22.25,41.83
4191,10/12/0014 18:20,21.93,42.3
4192,10/12/0014 18:30,22.25,42.14
4193,10/12/0014 18:40,22.25,41.83
4194,10/12/0014 18:51,21.93,41.98
4195,10/12/0014 19:01,21.93,42.3
4196,10/12/0014 19:11,21.93,41.83
4197,10/12/0014 19:22,21.93,42.3
4198,10/12/0014 19:32,21.93,41.83
4199,10/12/0014 19:42,22.25,41.98
4200,10/12/0014 19:52,22.25,41.98
4201,10/12/0014 20:03,22.25,41.83
4202,10/12/0014 20:13,22.25,41.83
4203,10/12/0014 20:23,22.25,42.3
4204,10/12/0014 20:33,21.93,41.98
4205,10/12/0014 20:44,22.25,42.14
4206,10/12/0014 20:54,22.25,41.83
4207,10/12/0014 21:04,21.93,41.98
4208,10/12/0014 21:15,NaN,41.83
4209,10/12/0014 21:25,22.25,41.35
4210,10/12/0014 21:35,22.25,41.67
4211,10/12/0014 21:45,22.58,41.2
4212,10/12/0014 21:56,22.9,41.35
4213,10/12/0014 22:06,22.58,41.2
4214,15/12/0014 01:46,21.61,44.82
4215,15/12/0014 01:56,21.61,44.51
4216,16/12/0014 03:16,32.25,10.92
4217,16/12/0014 03:36,30.64,NaN
4218,16/12/0014 03:46,31.29,12.97
4219,16/12/0014 04:38,30,11.4
4220,16/12/0014 04:48,29.67,10.45
4221,16/12/0014 04:58,29.35,10.14
4222,16/12/0014 05:09,29.35,10.14
4223,16/12/0014 05:19,28.38,9.98
4224,16/12/0014 05:29,28.06,10.92
4225,16/12/0014 05:39,27.74,11.24
4226,16/12/0014 05:50,21.29,39.62
4227,16/12/0014 06:00,NaN,38.36
4228,16/12/0014 06:10,20.96,39.46
4229,16/12/0014 06:20,20.64,42.3
4230,16/12/0014 06:31,19.67,43.56
4231,16/12/0014 06:41,20,42.14
4232,16/12/0014 06:51,20,34.57
4233,16/12/0014 07:01,20.96,34.57
4234,16/12/0014 07:12,20,37.41
4235,16/12/0014 07:22,18.7,41.67
4236,16/12/0014 07:32,18.38,36.31
4237,16/12/0014 07:43,18.38,35.36
4238,16/12/0014 07:53,18.38,36.62
4239,16/12/0014 08:03,16.45,39.15
4240,16/12/0014 08:13,16.45,40.41
4241,16/12/0014 08:24,16.77,36.31
4242,16/12/0014 08:34,17.09,33.79
4243,16/12/0014 08:44,NaN,33.31
4244,16/12/0014 08:54,17.09,34.26
4245,16/12/0014 09:05,17.09,NaN
4246,16/12/0014 09:15,17.09,31.74
4247,16/12/0014 09:25,16.77,28.27
4248,16/12/0014 09:35,16.77,29.37
4249,16/12/0014 09:46,16.77,32.05
4250,16/12/0014 09:56,16.45,33.47
4251,16/12/0014 10:06,11.93,51.44
4252,16/12/0014 10:17,12.25,50.34
4253,16/12/0014 10:27,13.54,47.19
4254,16/12/0014 10:37,13.54,44.19
4255,16/12/0014 10:47,14.19,40.88
4256,16/12/0014 10:58,14.19,38.2
4257,16/12/0014 11:08,14.19,37.25
4258,16/12/0014 11:18,14.19,38.04
4259,16/12/0014 11:28,13.87,NaN
4260,16/12/0014 11:39,13.87,38.04
4261,16/12/0014 11:49,13.87,38.36
4262,16/12/0014 11:59,13.87,38.67
4263,16/12/0014 12:09,13.54,38.52
4264,16/12/0014 12:20,13.54,39.46
4265,16/12/0014 12:30,13.22,40.72
4266,16/12/0014 12:40,13.22,40.72
4267,16/12/0014 12:51,13.22,40.57
4268,16/12/0014 13:01,13.22,41.98
4269,16/12/0014 13:11,13.22,41.67
4270,16/12/0014 13:21,NaN,41.51
4271,16/12/0014 13:32,12.9,41.51
4272,16/12/0014 13:42,12.9,43.09
4273,16/12/0014 13:52,12.58,44.35
4274,16/12/0014 14:02,12.25,45.61
4275,16/12/0014 14:13,12.58,44.66
4276,16/12/0014 14:23,12.58,45.77
4277,16/12/0014 14:33,12.58,45.3
